Survey_Iteration,Orig_ID,Month,Day,Year,demog_age_list,demog_state,demog_state_region,gw_belief,believer_confidence,believer_cause,believer_problem,gw_concern,believer_factor_open,believer_factor_open_coded,believer_factor_glaciers,believer_factor_warmer,believer_factor_models,believer_factor_hurricane,believer_factor_ipcc,believer_factor_mildwint,believer_factor_polarbrs,believer_factor_droughts,nonbeliever_confidence,nonbeliever_factor_open,nonbeliever_factor_open_coded,nonbeliever_factor_weath,nonbeliever_factor_scievid,nonbeliever_factor_distort,gw_noevidence,gw_scioverstate,gw_nattrend,gw_mediaoverstate,gw_adapt,govt_fed,govt_state,govt_local,govt_fedvsstate,state_neighborsact,govt_nostateaction,state_rps_economy,state_impactsfelt,state_rps_neighbr,state_rps_mystate_v1,captrade_govt_v1,fftax_govt,nuclear_govt,gastax_govt,rps_govt,ethanol_govt,vehicle_govt,captrade_support_v1,captrade_govt_v2,captrade_cost15dol,captrade_cost50,carbontax_support,carbontax_cost15dol,carbontax_cost50dol,busnesspay_revuse,busnesspay_govtlevel,willing2pay_list,demog_race,demog_relig,demog_relig_evang,demog_edu,demog_news,demog_polparty,demog_teaparty,demog_polviews,demog_income,demog_gender,TOTWEIGHT
FALL 2010,3013,12,7,2010,4,CONNECTICUT,1,1,1,3,1,2,EARTHQUAKES,3,1,1,4,1,4,1,1,1,,,,,,,4,4,4,2,4,1,1,1,1,4,3,2,2,4,1,98,3,4,3,3,3,3,2,1,1,4,2,1,4,4,1,3,1,2,,3,2,,2,3,,2,0.75
FALL 2010,3020,12,7,2010,3,PENNSYLVANIA,1,2,,,,,,,,,,,,,,,1,AL GORE,9,3,4,4,1,1,2,1,2,3,3,3,4,1,1,4,4,1,4,4,4,3,4,4,4,4,4,,4,4,4,4,4,6,2,1,1,1,1,3,1,2,1,2,6,2,0.75
FALL 2010,3028,12,7,2010,2,FLORIDA,2,1,2,3,2,3,MELTING OF POLAR ICE CAPS,1,1,3,2,3,2,3,2,2,,,,,,,3,4,98,2,3,1,1,1,1,4,1,2,2,2,1,3,3,3,4,3,3,1,2,3,1,2,3,3,3,1,2,5,1,6,,3,5,2,2,2,4,2,0.75
FALL 2010,3031,12,7,2010,4,TENNESSEE,2,98,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,3,3,3,98,2,2,2,3,2,1,2,4,4,4,4,2,2,2,3,3,3,2,3,3,1,2,1,1,1,2,3,2,2,2,2,2,2,0.75
FALL 2010,3032,12,7,2010,3,TEXAS,2,1,2,2,2,2,DOCUMENTARIES,10,1,1,1,1,2,2,1,1,,,,,,,3,3,2,2,3,2,2,2,2,4,2,1,2,3,1,3,3,3,4,3,4,3,2,2,2,3,2,2,3,1,2,98,1,1,98,3,1,2,2,3,5,2,0.75
FALL 2010,3043,12,7,2010,4,INDIANA,3,1,1,1,1,1,ICE CAPS MELTIING AND LACK OF RAIN,1,1,1,98,98,2,2,1,1,,,,,,,4,4,3,3,4,2,2,2,1,3,2,2,2,3,1,3,3,3,3,3,3,3,98,,98,98,3,3,4,2,2,2,1,6,,3,2,4,2,3,1,2,0.75
FALL 2010,3059,12,7,2010,4,UTAH,4,1,1,98,1,1,GLACIERS MELTING AND NOT NORMAL SNOWFALL,1,1,1,3,2,2,1,2,1,,,,,,,4,3,98,3,4,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,3,,4,1,98,98,98,1,1,2,1,6,,3,2,,2,3,,2,0.75
FALL 2010,3062,12,7,2010,4,CALIFORNIA,4,2,,,,,,,,,,,,,,,3,MEDIA,9,1,2,1,1,1,1,1,,98,,98,1,4,4,1,4,4,1,4,98,98,98,98,1,4,1,1,4,4,4,4,4,6,1,1,1,1,1,3,1,4,2,3,4,2,0.75
FALL 2010,3067,12,8,2010,3,CONNECTICUT,1,1,2,2,2,3,WINTERS NOW APPEAR TO BE WARMER,2,2,1,1,2,2,1,1,1,,,,,,,1,1,2,1,2,2,3,3,4,1,4,1,98,1,98,4,4,4,4,4,4,4,4,,4,4,4,4,4,6,2,2,1,2,,3,1,3,1,1,4,2,0.75
FALL 2010,3091,12,8,2010,1,FLORIDA,2,1,2,3,2,2,NATURAL,9,1,3,98,2,98,3,2,1,,,,,,,3,4,2,3,3,2,2,2,2,4,1,2,98,4,2,2,98,98,4,3,3,98,98,,2,98,98,2,2,1,98,4,1,6,,3,1,2,2,2,1,2,0.75
FALL 2010,3095,12,8,2010,4,TEXAS,2,1,4,2,1,1,GETTING TO THE BLACK HOLE,10,2,2,98,2,3,3,98,98,,,,,,,2,1,1,98,2,2,2,2,2,4,3,3,2,3,3,4,3,3,4,4,4,4,3,,3,3,3,3,4,1,98,1,1,2,,3,1,1,2,2,2,2,0.75
FALL 2010,3106,12,8,2010,1,OHIO,3,1,2,2,2,2,NEWS,6,2,2,2,2,3,3,3,2,,,,,,,3,3,2,2,3,1,2,2,2,2,1,2,3,2,1,3,4,3,4,3,4,4,2,3,2,3,3,2,3,1,98,2,1,6,,3,1,2,2,2,5,2,0.75
FALL 2010,3107,12,8,2010,2,OHIO,3,1,1,1,1,2,NOT SURE,10,2,2,2,2,2,2,98,98,,,,,,,3,3,3,3,98,1,1,1,98,3,2,98,98,98,2,98,98,98,98,98,98,98,3,,3,3,3,3,3,3,2,1,1,2,,3,1,4,2,3,3,2,0.75
FALL 2010,3108,12,8,2010,1,INDIANA,3,1,1,3,1,2,NEWS,6,3,2,2,1,4,4,4,1,,,,,,,3,3,3,3,98,1,1,1,2,3,2,2,2,3,2,4,4,4,4,4,4,4,2,2,3,3,3,3,3,6,98,1,1,2,,3,1,1,2,98,1,2,0.75
FALL 2010,3117,12,8,2010,4,ILLINOIS,3,1,1,3,1,2,WATER LEVELS HIGHER,3,1,1,1,1,1,1,1,1,,,,,,,4,4,4,4,3,1,1,1,1,4,3,2,1,2,1,3,4,3,4,3,3,3,1,1,2,4,2,2,4,4,1,2,1,2,,3,1,4,2,3,2,2,0.75
FALL 2010,3119,12,8,2010,3,ILLINOIS,3,98,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,4,4,4,3,3,4,3,,3,4,3,3,4,3,2,2,1,1,2,3,1,2,2,4,3,2,0.75
FALL 2010,3130,12,8,2010,4,CALIFORNIA,4,1,2,3,1,1,MIGRATION CHANGES IN ANIMALS,2,1,1,1,1,1,4,1,1,,,,,,,3,3,4,4,4,1,1,1,1,98,1,1,1,98,1,3,3,98,4,3,3,3,2,3,4,4,98,4,4,5,2,1,1,6,,3,5,1,2,4,1,2,0.75
FALL 2010,3132,12,8,2010,3,CALIFORNIA,4,1,2,1,1,2,TV PROGRAMS AND SCIENTIFIC REPORTS,6,2,2,2,2,2,2,1,1,,,,,,,4,4,4,4,4,98,98,98,1,4,4,1,1,4,2,4,4,4,98,3,3,98,2,3,4,4,3,4,4,4,2,1,1,1,2,3,1,3,1,3,1,2,0.75
FALL 2010,3139,12,8,2010,3,WASHINGTON,4,98,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,3,3,3,4,4,98,3,4,98,3,4,4,4,4,4,4,4,4,,4,4,4,4,4,6,2,1,1,1,1,3,6,2,1,2,6,2,0.75
FALL 2010,3148,12,9,2010,3,NEW JERSEY,1,1,1,1,1,1,NEWS,6,1,2,2,2,2,4,1,1,,,,,,,3,3,2,3,3,1,1,1,2,3,2,2,98,2,2,3,4,4,4,4,3,3,3,,4,4,3,3,4,1,98,2,1,1,2,3,5,2,2,1,3,2,0.75
FALL 2010,3150,12,9,2010,4,NEW JERSEY,1,1,1,1,1,2,WEATHER PATTERNS AND MELTING ICE,3,1,2,4,2,2,2,1,2,,,,,,,4,4,4,4,4,1,2,3,1,4,2,98,3,2,1,98,4,4,4,1,1,1,98,,1,1,4,1,1,1,1,4,1,2,,3,1,1,2,4,2,2,0.75
FALL 2010,3164,12,9,2010,4,VIRGINIA,2,1,2,3,2,2,POLLUTING THE EARTH,8,1,2,98,2,98,2,98,2,,,,,,,4,3,4,2,2,2,2,2,1,3,2,1,2,98,1,98,3,4,98,3,3,3,2,1,1,2,98,2,98,1,98,2,1,1,2,3,1,4,2,3,4,2,0.75
FALL 2010,3166,12,9,2010,4,WEST VIRGINIA,2,2,,,,,,,,,,,,,,,3,READ ABOUT DUST BOWL AND TEMPERATURES IN,9,3,3,1,1,1,2,1,3,2,2,3,2,4,3,1,3,1,2,98,2,98,4,2,98,4,4,,4,4,4,4,4,1,98,1,1,2,,3,2,2,2,2,4,2,0.75
FALL 2010,3179,12,9,2010,2,TEXAS,2,98,,,,,,,,,,,,,,,,,,,,,2,2,3,1,2,2,1,1,4,4,2,1,98,2,1,4,2,2,2,1,4,2,1,2,3,4,3,3,4,3,2,2,1,1,2,3,1,4,2,3,3,2,0.75
FALL 2010,3190,12,9,2010,3,MICHIGAN,3,1,2,2,2,2,ICEBERGS MELTING,1,2,2,2,2,2,3,2,3,,,,,,,2,2,2,2,2,1,1,2,3,2,2,98,98,2,98,3,98,98,98,3,3,3,2,1,98,3,98,2,3,2,2,98,1,6,,3,1,1,2,2,2,2,0.75
FALL 2010,3194,12,9,2010,3,WISCONSIN,3,98,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,98,98,98,2,2,3,2,98,98,2,1,4,4,4,3,3,3,2,1,2,3,4,4,4,1,1,2,1,1,2,3,1,2,2,3,2,2,0.75
FALL 2010,3195,12,9,2010,3,WISCONSIN,3,1,2,3,1,2,POLAR ICE CAPS MELTING,1,1,3,4,1,4,3,1,1,,,,,,,3,4,3,3,4,2,2,2,2,1,2,1,2,3,1,2,4,4,4,3,2,3,2,1,2,98,3,3,4,1,2,2,1,1,2,3,5,1,2,4,2,2,0.75
FALL 2010,3207,12,9,2010,4,CALIFORNIA,4,2,,,,,,,,,,,,,,,1,DOES NOT PRIMARILY BELIEVE IN GLOBAL WAR,8,1,3,2,1,1,2,1,3,3,3,3,2,98,4,1,4,2,1,3,4,4,4,4,3,3,98,,98,98,98,98,98,2,98,98,1,6,,3,1,2,2,3,,2,0.75
FALL 2010,3208,12,9,2010,3,CALIFORNIA,4,1,2,3,1,1,MELTING GLACIERS,1,1,4,1,2,4,2,1,2,,,,,,,4,4,3,4,3,1,1,1,1,4,1,1,2,4,1,3,4,4,4,3,3,3,1,1,2,2,3,2,2,1,2,2,1,6,,3,5,1,2,5,2,2,0.75
FALL 2010,2341,11,15,2010,3,WYOMING,4,2,,,,,,,,,,,,,,,2,NO FACTORS SHOW IT IS WARMER,3,1,2,2,1,1,1,1,2,3,3,3,2,2,4,4,4,1,4,4,4,2,4,4,4,4,4,,4,4,4,4,4,3,2,1,,1,1,4,1,2,2,2,3,2,0.79
FALL 2010,2524,11,22,2010,1,VIRGINIA,2,1,3,1,1,1,POLAR BEAR AND PENGUINS DECLINING,7,2,1,1,1,1,1,1,1,,,,,,,4,4,4,4,4,1,1,1,2,4,1,1,1,4,1,3,3,3,3,3,3,3,98,,98,98,2,98,98,1,98,6,5,6,,4,5,4,2,2,4,2,0.79
FALL 2010,2544,11,22,2010,4,CALIFORNIA,4,1,98,3,2,2,NOTHING,10,2,3,4,2,4,4,3,2,,,,,,,3,98,3,2,2,1,1,98,98,98,98,98,98,98,2,98,98,4,4,4,98,3,98,,3,98,98,98,4,4,98,1,5,1,1,4,2,2,98,1,1,2,0.79
FALL 2010,2564,11,23,2010,3,MICHIGAN,3,1,2,2,2,2,POLAR ICE CAPS,1,1,2,2,2,2,4,2,2,,,,,,,2,2,3,1,3,2,2,2,98,4,2,2,2,2,2,2,2,3,4,3,3,3,2,2,2,3,3,2,3,1,2,3,5,2,,4,5,4,2,3,4,2,0.79
FALL 2010,2572,11,23,2010,3,CALIFORNIA,4,1,2,1,2,2,STUDIES,4,3,4,2,2,2,4,98,2,,,,,,,2,2,4,2,3,1,1,2,2,4,2,2,98,98,1,3,3,98,4,2,2,1,3,,3,3,2,2,3,5,2,2,,1,1,4,5,2,2,3,6,2,0.79
FALL 2010,2579,11,29,2010,1,PENNSYLVANIA,1,1,2,3,1,1,THE ENVIRONMENT,10,1,2,3,2,3,3,3,2,,,,,,,3,3,98,3,3,2,2,2,2,2,2,2,2,2,2,3,98,4,4,3,4,98,98,,3,3,3,3,3,1,2,2,5,5,,4,1,,2,3,2,2,0.79
FALL 2010,2588,11,29,2010,1,TEXAS,2,1,1,1,2,1,CHANGES IN CLIMATE,3,1,1,2,1,1,1,1,1,,,,,,,4,4,4,3,3,1,1,1,1,3,2,2,2,3,1,3,1,4,4,1,1,1,4,,3,4,1,3,3,1,1,1,5,2,,4,1,4,2,5,,2,0.79
FALL 2010,2703,12,1,2010,3,KANSAS,3,1,2,98,3,3,RESEARCH,4,3,1,1,2,2,1,2,2,,,,,,,2,3,2,1,3,2,2,2,2,3,3,2,4,4,2,1,1,2,1,1,2,1,3,,4,3,3,3,3,5,1,3,10,1,1,4,1,2,1,2,5,2,0.79
FALL 2010,2705,12,1,2010,2,ILLINOIS,3,1,2,1,1,1,WEATHER,3,2,2,3,2,3,2,2,2,,,,,,,4,4,3,3,3,1,2,2,1,4,1,3,2,2,2,3,1,1,1,3,1,3,2,1,3,4,2,2,4,1,2,3,,,,4,3,,,5,,2,0.79
FALL 2010,2720,12,1,2010,4,CALIFORNIA,4,1,1,1,1,1,THE MELTING ICE,1,1,2,1,2,3,1,1,1,,,,,,,3,3,3,3,3,1,1,1,2,3,2,2,98,3,2,3,3,3,3,3,3,3,3,,3,3,3,3,3,1,2,1,10,3,,4,2,1,2,5,6,2,0.79
FALL 2010,2928,12,5,2010,2,MINNESOTA,3,98,,,,,,,,,,,,,,,,,,,,,2,4,4,1,4,3,2,2,1,1,2,1,1,4,1,2,3,3,4,3,2,3,98,,3,3,4,4,4,5,2,2,5,6,,4,1,98,2,4,2,2,0.79
FALL 2010,3038,12,7,2010,2,ARKANSAS,2,1,1,1,1,1,POLLUTION,8,2,2,2,2,2,2,1,2,,,,,,,3,3,3,4,3,1,1,1,1,4,2,2,2,3,1,3,3,3,3,3,3,3,1,1,2,98,2,2,98,1,1,98,5,2,,4,1,,,,,2,0.79
FALL 2010,3078,12,8,2010,2,NEW JERSEY,1,1,2,3,98,1,HISTORY,9,4,4,98,3,2,4,4,2,,,,,,,3,4,3,4,3,1,1,1,1,4,2,1,4,3,1,1,1,4,3,3,3,1,1,1,1,2,1,1,2,1,1,3,10,6,,4,5,4,2,3,4,2,0.79
FALL 2010,3105,12,8,2010,4,WEST VIRGINIA,2,1,98,1,2,2,WARMER WINTERS,2,1,2,1,98,98,1,1,2,,,,,,,3,2,3,98,4,98,98,98,1,4,1,1,1,2,2,98,98,2,4,98,1,1,98,,4,4,2,2,4,2,2,1,10,1,2,4,1,,,2,,2,0.79
FALL 2010,3140,12,8,2010,3,CALIFORNIA,4,1,3,3,2,2,WEATHER,3,2,1,98,2,98,1,2,1,,,,,,,1,2,2,3,1,2,2,2,2,3,3,3,98,98,1,98,98,98,98,3,3,98,98,,4,98,98,98,,4,,1,5,2,,4,1,1,2,1,4,2,0.79
FALL 2010,2603,11,29,2010,3,CALIFORNIA,4,1,1,1,1,1,FROM ALL THE THINGS MAN IS DOING,8,1,2,3,1,3,3,1,2,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,1,4,1,3,3,3,3,2,2,1,2,2,2,4,2,2,4,1,2,3,5,5,,5,5,2,2,1,6,1,0.82
FALL 2010,2628,11,30,2010,2,FLORIDA,2,1,4,3,1,1,NOT SURE,10,1,1,98,98,98,4,1,1,,,,,,,4,4,4,4,4,2,2,2,1,1,1,1,98,1,1,3,3,3,3,2,2,1,4,,1,1,1,1,1,1,98,2,5,5,,5,6,1,98,3,1,1,0.82
FALL 2010,2795,12,2,2010,3,OREGON,4,2,,,,,,,,,,,,,,,1,GOD,6,1,3,1,1,1,1,1,,3,3,3,4,1,4,4,4,1,4,4,4,3,4,4,4,4,4,,4,4,4,4,4,4,2,1,,1,98,5,5,2,1,1,,1,0.82
FALL 2010,2833,12,3,2010,2,NORTH CAROLINA,2,1,2,2,3,3,QUALIFIED INFORMATION,4,2,3,2,2,3,3,3,3,,,,,,,3,2,2,1,3,2,2,2,2,4,2,2,3,2,3,2,4,3,4,4,4,4,2,3,3,4,4,4,4,4,2,1,10,1,2,5,5,2,2,2,6,1,0.82
FALL 2010,3123,12,8,2010,3,COLORADO,4,2,,,,,,,,,,,,,,,2,WATCHING GAMES IN COLORADO AND  NATURAL,1,2,4,4,3,2,1,1,1,2,2,1,4,4,1,4,4,1,4,3,4,1,4,2,2,2,4,,4,4,4,4,4,3,2,1,10,6,,5,1,4,2,1,2,1,0.82
FALL 2010,2321,11,15,2010,4,KENTUCKY,2,2,,,,,,,,,,,,,,,1,I HAVE NOT SEEN ANY CHANGE IN 70 YEARS,1,1,4,4,1,2,1,1,1,3,3,3,4,1,4,2,4,2,1,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,1,1,1,1,1,3,1,2,2,1,2,1,0.87
FALL 2010,2327,11,15,2010,2,OHIO,3,1,1,3,1,2,ICE CAPS MELTING,1,1,2,4,1,1,1,2,2,,,,,,,4,4,4,4,4,1,1,1,3,3,1,1,1,1,1,3,3,3,3,3,3,3,4,,4,4,4,4,4,1,2,2,1,1,1,3,5,4,98,2,1,1,0.87
FALL 2010,2335,11,15,2010,3,ARIZONA,4,98,,,,,,,,,,,,,,,,,,,,,98,4,4,1,3,1,1,1,1,4,1,1,98,4,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,1,1,98,3,6,4,2,98,6,1,0.87
FALL 2010,2350,11,16,2010,3,TENNESSEE,2,98,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,2,2,2,2,3,2,98,3,3,98,3,4,4,4,4,3,3,4,,4,4,4,4,4,2,1,3,1,1,2,3,1,2,1,2,5,1,0.87
FALL 2010,2357,11,16,2010,3,TENNESSEE,2,1,2,1,2,2,NOT SURE,10,2,2,2,2,2,2,2,2,,,,,,,2,2,2,2,2,2,2,2,2,3,4,1,4,3,2,2,2,2,2,2,2,2,4,,3,3,4,4,4,98,2,3,1,6,,3,1,2,2,1,,1,0.87
FALL 2010,2363,11,16,2010,4,INDIANA,3,2,,,,,,,,,,,,,,,1,CYCLES,2,1,1,1,1,1,1,3,98,3,3,3,4,1,4,4,4,1,4,4,4,3,4,4,4,4,4,,4,4,4,4,4,2,98,1,1,2,,3,1,4,1,1,6,1,0.87
FALL 2010,2368,11,16,2010,3,MINNESOTA,3,1,1,1,2,2,WEATHER CHANGES,3,1,1,1,1,2,1,1,1,,,,,,,3,2,2,2,2,1,1,2,1,1,1,1,3,4,1,4,4,4,4,3,3,4,3,,3,3,3,3,4,4,1,1,1,6,,3,1,4,2,3,1,1,0.87
FALL 2010,2389,11,17,2010,4,TENNESSEE,2,1,2,2,2,3,RESEARCH,4,3,4,4,4,4,4,4,2,,,,,,,2,1,1,2,4,1,2,2,4,2,4,2,3,1,2,4,4,2,4,3,3,3,4,,4,4,4,4,4,6,2,2,1,1,2,3,1,4,1,1,3,1,0.87
FALL 2010,2397,11,17,2010,1,IOWA,3,1,1,3,1,1,MILDER WINTERS,2,1,1,2,1,3,1,1,2,,,,,,,4,4,3,3,4,1,1,1,1,3,1,2,1,2,2,3,3,4,2,3,3,3,2,1,2,2,2,2,2,2,1,3,1,1,2,3,1,1,2,3,,1,0.87
FALL 2010,2403,11,17,2010,3,UTAH,4,1,2,2,3,3,NEWS REPORTS,6,3,3,4,98,4,3,3,98,,,,,,,2,2,1,1,1,2,2,2,4,3,4,2,3,4,2,2,4,3,4,2,4,1,4,,3,4,4,4,4,1,2,1,1,6,,3,3,2,2,2,4,1,0.87
FALL 2010,2422,11,18,2010,3,DELAWARE,2,1,1,1,1,1,FOSSIL FUELS,8,1,1,1,1,1,3,1,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,2,4,1,4,4,3,4,3,3,3,98,,1,1,4,1,1,1,98,2,1,1,1,3,1,1,2,2,1,1,0.87
FALL 2010,2429,11,18,2010,4,KENTUCKY,2,2,,,,,,,,,,,,,,,1,MOTHER NATURES CYCLES,2,3,3,4,1,1,1,1,2,2,2,2,4,1,1,2,98,98,1,3,4,3,4,3,3,3,4,,4,4,4,4,4,1,2,2,1,1,2,3,1,1,2,3,3,1,0.87
FALL 2010,2450,11,19,2010,4,VERMONT,1,1,2,1,1,1,ARTICLES AND DEBATES ON TELEVISION,4,1,2,1,2,1,2,1,1,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,2,4,1,4,3,3,3,3,3,3,2,1,2,2,1,1,1,1,2,6,1,2,,3,5,1,2,5,4,1,0.87
FALL 2010,2454,11,19,2010,3,NEW YORK,1,2,,,,,,,,,,,,,,,2,TEMPERATURES,1,4,3,3,1,1,2,1,4,2,2,2,4,,2,4,2,,98,4,4,3,4,3,4,3,4,,4,3,4,3,2,6,,2,1,2,,3,5,2,2,2,3,1,0.87
FALL 2010,2463,11,19,2010,2,OKLAHOMA,2,98,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,98,98,98,3,2,4,2,4,3,2,4,4,4,4,3,3,3,4,,4,4,4,4,4,6,2,3,1,2,,3,2,2,2,1,3,1,0.87
FALL 2010,2473,11,19,2010,3,COLORADO,4,1,1,3,1,1,THE POLAR ICE CAPS ARE MELTING,1,1,1,2,1,2,2,1,1,,,,,,,4,4,4,4,4,1,1,1,1,2,2,2,2,2,1,3,3,3,3,3,3,3,1,1,2,2,1,2,2,1,1,2,1,1,2,3,1,1,2,5,,1,0.87
FALL 2010,2476,11,19,2010,4,CALIFORNIA,4,98,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,2,2,3,3,3,3,3,4,3,4,3,3,4,3,,3,4,3,4,4,1,2,1,1,2,,3,1,4,2,2,3,1,0.87
FALL 2010,2477,11,19,2010,3,CALIFORNIA,4,1,2,2,3,3,NEWS ARTICLES,6,1,3,3,3,4,4,4,4,,,,,,,1,1,2,1,1,3,3,3,4,1,4,98,4,1,98,4,4,3,4,4,4,1,4,,4,4,4,4,4,6,2,1,1,1,1,3,3,3,1,1,6,1,0.87
FALL 2010,2506,11,21,2010,3,CALFORNIA,4,1,1,1,1,1,MEDIA,6,1,4,2,2,1,4,1,2,,,,,,,3,4,4,4,4,1,1,1,1,4,1,4,98,4,1,4,4,4,4,3,4,3,4,,4,4,2,2,3,1,1,3,1,,,3,2,1,2,5,3,1,0.87
FALL 2010,2510,11,22,2010,4,NEW YORK,1,98,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,1,98,2,1,98,1,3,3,4,3,4,3,4,3,4,,4,4,4,4,4,4,2,2,1,3,,3,3,2,2,3,5,1,0.87
FALL 2010,2567,11,23,2010,1,ARIZONA,4,1,1,3,1,1,POLAR MELTING,1,1,1,2,1,2,4,2,3,,,,,,,4,4,98,1,4,1,1,2,1,4,1,1,4,1,1,3,3,3,4,3,3,1,4,,4,4,4,4,4,1,2,1,1,6,,3,1,1,2,3,,1,0.87
FALL 2010,2580,11,29,2010,3,MARYLAND,2,2,,,,,,,,,,,,,,,2,NATURAL CYCLE,2,2,1,1,1,1,1,1,4,2,2,2,2,2,1,4,4,2,3,4,4,3,4,4,4,3,4,,4,4,4,4,4,6,98,1,1,1,2,3,3,4,2,2,6,1,0.87
FALL 2010,2584,11,29,2010,3,FLORIDA,2,1,1,3,1,2,SEASONS,3,1,2,98,2,98,2,2,2,,,,,,,4,3,2,3,3,1,1,1,2,4,1,2,2,3,1,3,3,1,1,1,1,1,1,1,2,3,2,2,2,1,1,2,1,6,,3,1,1,1,3,2,1,0.87
FALL 2010,2585,11,29,2010,3,TEXAS,2,2,,,,,,,,,,,,,,,2,NO TRUE EVIDENCE,3,3,3,1,1,1,1,1,2,2,2,2,2,3,2,3,4,2,3,4,4,2,4,2,2,1,4,,4,4,4,4,4,3,2,3,1,2,,3,1,2,2,1,6,1,0.87
FALL 2010,2592,11,29,2010,3,OHIO,3,1,3,2,3,4,FEELS IT IS NORMAL  AND NATURAL TO HAVE,9,4,4,3,2,4,3,98,4,,,,,,,3,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,,4,4,4,4,4,3,2,1,1,2,,3,5,4,1,1,,1,0.87
FALL 2010,2596,11,29,2010,4,WISCONSIN,3,1,2,2,3,4,LAKES ARE FREEZING LATER,2,2,2,3,4,4,3,4,4,,,,,,,2,1,1,1,2,3,3,3,4,4,4,4,3,1,4,4,4,3,4,4,4,1,98,,4,4,4,1,4,4,2,2,1,1,2,3,5,4,1,1,3,1,0.87
FALL 2010,2605,11,30,2010,3,MASSACHUSETTS,1,1,2,2,2,3,ICEBERGS MELTING AND NATURAL PROGRESSION,1,1,3,4,4,4,4,3,4,,,,,,,1,1,1,1,4,3,3,3,2,2,2,2,4,4,2,2,2,1,2,2,1,1,4,,4,4,4,4,4,4,2,1,1,2,,3,2,2,1,1,3,1,0.87
FALL 2010,2636,11,30,2010,3,CALIFORNIA,4,1,2,3,2,3,SCIENCE BACKGROUND,4,1,3,1,2,3,3,1,2,,,,,,,3,2,2,3,1,2,2,2,1,2,3,1,1,4,1,3,3,1,3,3,3,3,1,98,1,4,3,3,3,1,1,2,1,6,,3,1,4,2,3,5,1,0.87
FALL 2010,2649,12,1,2010,2,NEW HAMPSHIRE,1,98,,,,,,,,,,,,,,,,,,,,,3,2,2,1,1,2,2,3,2,2,2,2,4,3,1,3,3,3,3,3,3,3,2,1,2,3,3,3,3,1,2,98,1,6,,3,1,4,98,2,,1,0.87
FALL 2010,2664,12,1,2010,3,NORTH CAROLINA,2,2,,,,,,,,,,,,,,,1,GRAPHS SHOW CHANGES OVER THE CENTURIES,5,1,1,1,1,1,1,1,4,3,3,3,1,4,4,2,4,3,2,3,3,4,4,3,3,3,3,,3,3,3,3,3,1,2,1,1,1,2,3,2,2,2,3,3,1,0.87
FALL 2010,2677,12,1,2010,1,KENTUCKY,2,2,,,,,,,,,,,,,,,2,GOD CREATED WEATHER,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,3,4,3,3,4,4,,4,4,4,4,4,2,2,1,1,1,1,3,1,4,1,3,4,1,0.87
FALL 2010,2680,12,1,2010,3,TEXAS,2,1,1,1,1,1,OZONE LAYER,10,2,2,2,2,2,2,2,2,,,,,,,3,3,3,3,98,1,1,1,2,3,2,2,2,2,1,3,3,3,3,3,3,3,2,1,2,2,2,2,2,1,2,3,1,1,2,3,1,4,2,,,1,0.87
FALL 2010,2710,12,1,2010,4,CALIFORNIA,4,1,2,1,1,1,RISING LOCAL TEMPERATURES AND ICE CAPS,2,1,1,98,1,3,1,1,1,,,,,,,4,4,4,2,4,1,1,1,1,4,1,1,1,98,1,3,4,4,4,3,3,3,98,,98,98,2,2,3,4,98,2,1,6,,3,1,4,2,4,1,1,0.87
FALL 2010,2712,12,1,2010,2,CALIFORNIA,4,1,2,3,2,2,WEATHER,3,1,2,3,4,2,2,2,2,,,,,,,4,4,98,4,4,1,1,1,1,4,1,3,1,4,1,4,3,4,3,3,3,3,4,,4,4,4,4,4,1,2,3,1,7,,3,5,4,2,4,3,1,0.87
FALL 2010,2714,12,1,2010,3,CALIFORNIA,4,98,,,,,,,,,,,,,,,,,,,,,1,1,3,2,4,1,1,2,4,1,2,2,3,2,2,98,98,4,4,1,1,1,2,1,2,2,98,98,98,2,1,2,1,1,98,3,1,2,1,3,1,1,0.87
FALL 2010,2735,12,2,2010,3,MARYLAND,2,1,2,1,1,1,SCIENTIFIC EVIDENCE,4,1,2,2,3,1,3,1,2,,,,,,,4,4,4,1,4,1,1,1,1,4,1,1,1,2,1,3,3,4,3,3,3,3,2,1,1,2,1,1,2,98,98,4,1,6,,3,5,1,2,4,5,1,0.87
