"RespNum","Sample","Date","demog_age_list","demog_state","demog_state_region","gw_belief","believer_confidence","believer_cause","believer_problem","gw_concern","believer_factor_open","believer_factor_open_coded","believer_factor_glaciers","believer_factor_warmer","believer_factor_models","believer_factor_hurricane","believer_factor_ipcc","believer_factor_mildwint","believer_factor_polarbrs","believer_factor_droughts","believer_factor_extremes","nonbeliever_confidence","nonbeliever_factor_open","nonbeliever_factor_open_coded","nonbeliever_factor_weath","nonbeliever_factor_scievid","nonbeliever_factor_distort","gw_noevidence","gw_scioverstate","gw_nattrend","gw_mediaoverstate","fed_industrial","govt_fed","govt_state","govt_local","rps_25x25_nocost","rps_25x25_cost10pct","vehicle_54mpg_nocost","vehicle_54mpg_cost10pct","fftax_support_v2","fftax_support_v2_cost10pct","carbontax_revuse_v2","gastax_knowldg_cost","gastax_knowldg_chng","gastax_knowldg_chnghow","excisetax_revuse","willing2pay_list","demog_persfinance","demog_race","demog_relig","demog_relig_evang","demog_edu","demog_news","demog_polparty","demog_polviews","demog_income","demog_gender","weight"
449,"C","10/8/2012 5:35:43",3,"MISSOURI",3,1,2,3,2,3,"HOTTER SUMMERS",2,3,1,3,3,4,3,3,2,3,,,,,,,3,2,3,2,4,2,2,2,1,1,2,2,3,4,6,98,98,,1,1,3,1,6,,4,5,4,3,1,2,0.92
481,"L","10/8/2012 6:24:22",3,"NEW HAMPSHIRE",1,1,1,3,1,1,"SUMMERS AWFULLY HOT",2,1,1,4,2,4,2,1,3,2,,,,,,,4,4,4,4,4,1,1,1,1,2,1,1,4,4,6,98,98,,3,2,2,1,1,2,4,1,1,3,1,2,0.92
220,"C","10/1/2012 8:30:32",3,"SOUTH CARLIONA",2,1,1,1,1,1,"IT FEELS WARMER",2,1,1,3,3,4,3,2,1,1,,,,,,,4,4,4,4,4,1,1,1,1,2,1,1,1,1,1,98,98,,98,98,1,10,6,,4,6,4,4,6,2,0.92
841,"L","10/11/2012 7:33:21",3,"VIRGINIA",2,1,2,2,1,1,"THE HEAT",2,1,1,1,1,2,1,1,2,1,,,,,,,1,3,2,1,2,1,1,1,1,1,1,1,1,1,6,2,2,,3,3,2,5,5,,4,1,1,4,,1,0.94
873,"L","10/11/2012 8:10:21",3,"NEW YORK",1,1,1,2,1,2,"TEMPERATURE",2,2,2,2,2,2,2,2,2,2,,,,,,,3,4,3,3,1,1,1,1,2,4,1,3,2,4,6,98,1,1,3,1,2,5,,,4,5,,3,,1,0.94
121,"L","9/27/2012 7:56:27",4,"CALIFORNIA",4,1,1,1,1,1,"ICE MELTING",1,1,1,1,1,1,1,1,1,2,,,,,,,4,4,4,2,98,1,1,1,1,1,1,1,4,4,3,98,2,,5,98,3,5,1,2,4,2,2,3,,2,0.95
521,"L","10/8/2012 7:21:31",4,"MARYLAND",2,2,,,,,,,,,,,,,,,,2,"POLITICIANS TRYING TO GET MONEY",7,2,3,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,2,98,1,98,2,1,2,5,2,,4,5,,,,2,0.95
610,"L","10/8/2012 8:58:29",2,"NEW JERSEY",1,1,1,2,2,2,"RESEARCH",4,1,3,1,3,1,2,1,1,2,,,,,,,2,3,1,1,4,1,1,2,1,3,1,2,3,4,1,98,2,,1,3,2,1,1,98,4,5,4,3,2,1,0.99
744,"L","10/9/2012 9:02:25",3,"MARYLAND",2,2,,,,,,,,,,,,,,,,1,"NEWS",4,3,4,98,4,2,1,1,4,1,1,1,1,4,1,3,4,4,1,98,1,1,4,1,2,1,6,,3,1,4,2,2,2,0.99
783,"L","10/10/2012 8:54:39",4,"MICHIGAN",3,1,1,3,2,1,"THE SNOW AND POPULTION",3,1,1,2,1,4,1,1,4,4,,,,,,,1,98,1,1,1,3,3,3,1,1,1,1,98,98,2,1,98,,2,2,1,2,6,,4,1,1,3,2,1,0.99
786,"L","10/10/2012 8:57:31",3,"PENNSYLVANIA",1,1,2,3,1,2,"WARMER TEMPS",2,1,3,3,2,4,2,4,98,2,,,,,,,4,98,4,4,4,1,1,1,1,2,1,1,1,2,4,98,98,,4,2,2,1,2,,3,1,3,3,2,2,0.99
792,"L","10/10/2012 9:10:37",3,"FLORIDA",2,2,,,,,,,,,,,,,,,,2,"TEMPERATURE RISE AND FALL IS PART OF THE NATURAL PATTERN",2,98,4,1,1,4,3,1,3,3,3,3,1,2,1,1,4,4,2,98,1,98,2,2,2,1,1,1,3,1,2,1,2,2,0.99
806,"C","10/11/2012 6:37:30",3,"NORTH CAROLINA",2,1,1,1,1,1,"OBSERVATION",2,1,1,98,1,3,2,2,2,2,,,,,,,4,4,4,4,4,1,1,1,1,2,1,2,2,2,1,98,98,,1,98,1,1,1,2,3,1,1,3,2,2,0.99
880,"L","10/11/2012 8:24:57",3,"CALIFORNIA",4,1,1,1,1,1,"EARTHQUAKES, FLOODS AND HIGHER TEMPS",10,1,1,3,1,3,1,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,98,98,,1,4,2,1,1,2,3,1,1,4,2,2,0.99
889,"L","10/11/2012 8:56:12",4,"SOUTH CAROLINA",2,1,1,3,1,1,"DO NOT KNOW",10,2,2,4,2,2,2,2,2,2,,,,,,,4,4,4,4,4,1,1,1,1,2,1,1,1,1,1,2,98,,1,2,2,1,1,2,1,1,,,,1,0.99
119,"L","9/27/2012 7:53:05",3,"ALASKA",4,1,1,1,1,1,"EVERYTHING WAS ALRIGHT UNTIL WHITE MEN CAME",8,1,3,4,4,4,4,1,4,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,98,98,,1,4,2,1,2,,2,1,4,2,2,2,1.02
167,"L","9/27/2012 9:00:23",3,"MASSACHUSETTS",1,1,1,3,1,1,"NEWS SHOW DOCUMENTARIES",6,1,3,1,3,1,3,1,3,3,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,4,4,1,98,98,,1,4,2,1,1,1,2,1,4,2,2,2,1.02
229,"C","10/1/2012 8:35:59",3,"GEORGIA",2,2,,,,,,,,,,,,,,,,2,"HEARD OF ALL THESE PATTERNS BEFORE",2,2,4,4,2,2,1,1,98,3,3,3,2,3,1,3,4,4,2,98,98,,2,1,2,1,2,,2,1,1,3,2,2,1.02
287,"C","10/2/2012 8:17:01",3,"VERMONT",1,1,1,3,1,1,"SEASONAL CHANGES",3,1,1,4,1,1,1,98,1,1,,,,,,,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,98,98,,1,3,3,1,7,,2,1,4,4,2,2,1.02
349,"L","10/3/2012 8:24:21",3,"INDIANA",3,1,1,1,1,1,"DAMAGE TO PLANET",10,1,3,4,3,4,3,1,1,3,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,2,3,1,98,98,,1,3,3,1,1,2,2,1,4,3,2,2,1.02
472,"L","10/8/2012 6:09:57",3,"PENNSYLVANIA",1,1,1,98,1,2,"ICEBERG MELTING",1,1,1,98,1,98,2,1,1,1,,,,,,,2,4,4,4,2,2,2,2,1,1,1,1,4,4,3,98,1,1,3,2,2,1,2,,2,2,2,2,2,2,1.02
528,"L","10/8/2012 7:25:36",3,"IOWA",3,2,,,,,,,,,,,,,,,,1,"DO NOT BELEIVE IT",8,3,3,3,3,2,4,2,4,98,98,98,1,2,3,3,3,3,4,98,98,,4,2,2,1,2,,2,1,2,1,2,2,1.02
811,"C","10/11/2012 6:40:03",3,"MASSACHUSETTS",1,1,1,3,2,1,"AGRICULTURE AND WATER",14,1,1,2,1,1,1,1,1,1,,,,,,,4,4,3,4,4,2,2,2,1,1,1,1,4,4,4,98,1,1,5,3,3,10,6,,4,1,4,3,2,2,1.02
859,"L","10/11/2012 7:54:20",4,"TENNESSEE",2,1,1,3,1,1,"OZONE LAYER",10,2,2,2,2,2,4,2,2,2,,,,,,,4,4,4,4,4,1,1,1,2,2,2,2,1,2,1,98,98,,1,98,1,2,1,2,3,1,1,4,,1,1.04
47,"C","9/27/2012 5:30:06",2,"GEORGIA",2,1,1,3,2,2,"POLLUTION EATING UP OZONE",8,2,2,2,1,2,1,1,1,1,,,,,,,3,3,3,3,2,2,2,98,1,1,2,2,2,2,1,2,1,1,1,2,3,1,1,2,3,1,2,3,4,1,1.04
160,"L","9/27/2012 8:51:13",2,"RHODE ISLAND",1,1,1,2,1,3,"CHAGES OVER THE LAST FEW YEARS",3,2,2,2,4,2,1,4,2,2,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,2,2,4,98,98,,4,2,2,1,1,2,3,1,1,2,3,1,1.04
186,"L","9/27/2012 9:35:23",2,"IOWA",3,1,1,3,2,2,"DATA ON SUBJECT",4,2,2,2,3,3,3,3,2,2,,,,,,,4,2,4,2,4,2,2,2,1,1,1,1,4,4,1,98,1,2,4,3,1,,,,5,5,,3,,1,1.04
190,"L","9/27/2012 9:44:05",2,"WISCONSIN",3,2,,,,,,,,,,,,,,,,2,"WINTERS ARE NORMAL AND HAVE NOT CHANGED",1,1,4,4,3,3,98,2,3,3,3,3,2,2,1,2,2,2,1,1,98,,1,3,3,1,2,,3,4,3,3,4,1,1.04
207,"C","10/1/2012 8:14:39",2,"NEW JERSEY",1,1,2,2,2,2,"OBSERVATION",2,4,1,4,2,4,1,4,2,2,,,,,,,3,1,2,1,4,3,2,1,1,4,2,1,4,4,2,3,1,3,2,1,2,1,2,,3,5,4,2,3,1,1.04
217,"C","10/1/2012 8:27:10",2,"MARYLAND",2,1,1,3,1,3,"MELTING OF POLAR ICE CAPS",1,1,3,2,4,2,4,4,1,1,,,,,,,4,3,2,1,4,1,1,1,1,2,1,1,2,2,6,3,98,,1,3,1,1,1,2,3,5,1,3,4,1,1.04
228,"C","10/1/2012 8:35:48",2,"NEVADA",4,1,2,3,2,1,"MELTING OF ICE",1,1,2,1,3,3,2,3,2,2,,,,,,,3,3,2,3,2,1,1,1,2,2,2,2,2,2,98,98,98,,1,3,3,1,2,,3,4,4,3,4,1,1.04
330,"L","10/2/2012 9:41:42",2,"WISCONSIN",3,2,,,,,,,,,,,,,,,,1,"METHODOLOGIES OF MEASURMENT",3,4,4,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,2,2,98,,2,1,1,1,2,,3,3,2,1,5,1,1.04
619,"C","10/8/2012 9:17:09",2,"CALIFORNIA",4,1,1,3,2,2,"SEA LEVEL IS RISING",11,2,4,98,2,98,4,2,4,2,,,,,,,2,98,98,4,4,1,1,1,1,2,2,2,4,4,2,98,2,,2,2,,1,6,,3,5,1,3,,1,1.04
698,"C","10/9/2012 7:48:33",2,"COLORADO",4,2,,,,,,,,,,,,,,,,4,"CYCLES",2,4,4,4,1,1,2,1,1,3,2,2,4,4,3,3,4,4,3,2,1,1,3,1,2,1,6,,3,1,2,2,4,1,1.04
798,"C","10/10/2012 9:25:06",2,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,3,"THE WEATHER HAS BEEN THE SAME",1,4,4,98,1,4,2,1,2,3,3,3,1,2,1,1,2,2,98,98,98,,3,2,2,1,,,3,5,1,1,4,1,1.04
801,"C","10/10/2012 9:26:06",2,"INDIANA",3,1,1,3,2,1,"GLACIERS MELTING",1,1,2,2,2,2,2,2,3,3,,,,,,,3,4,3,3,4,2,2,2,98,98,98,98,3,4,2,98,98,,5,2,3,1,3,,3,1,98,2,3,1,1.04
819,"C","10/11/2012 6:47:51",2,"KENTUCKY",2,1,2,2,2,1,"MILDER WINTERS",2,2,1,2,4,4,1,4,2,4,,,,,,,4,2,1,1,2,1,3,2,4,4,1,2,4,4,2,3,1,1,3,3,2,1,6,,3,1,2,3,5,1,1.04
845,"L","10/11/2012 7:37:24",2,"PENNSYLVANIA",1,98,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,2,2,2,2,3,2,2,3,3,3,1,2,,2,6,1,1,2,,3,2,1,2,4,1,1.04
872,"L","10/11/2012 8:08:23",2,"LOUISIANA",2,1,1,1,1,1,"THE SCIENCE BEHIND IT",4,2,3,1,1,4,3,2,1,1,,,,,,,4,4,3,2,4,1,2,3,2,1,1,1,2,2,1,1,2,,1,4,2,1,6,,3,5,4,3,4,1,1.04
116,"L","9/27/2012 7:51:13",4,"ILLINOIS",3,1,1,1,1,1,"MELTING GLACIERS",1,1,1,1,1,1,1,1,1,1,,,,,,,4,4,4,3,3,1,1,1,1,2,1,1,2,2,1,98,98,,1,2,1,2,1,2,2,1,1,4,,1,1.07
156,"L","9/27/2012 8:44:09",2,"FLORIDA",2,98,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,3,3,2,4,2,98,98,4,5,98,1,1,98,1,2,1,2,,2,98,98,3,4,1,1.07
188,"L","9/27/2012 9:37:06",2,"HAWAII",4,2,,,,,,,,,,,,,,,,2,"NOT ENOUGH EVIDENCE",3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,98,98,1,98,98,1,3,10,6,,4,2,,,,1,1.07
194,"L","9/27/2012 9:55:17",3,"COLORADO",4,1,1,1,1,1,"MELTING",1,1,1,4,2,2,1,2,1,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,2,1,1,5,98,98,,5,2,2,1,6,,3,98,1,4,1,2,1.07
200,"C","10/1/2012 8:08:32",3,"PENNSYLVANIA",1,1,1,3,1,1,"DIFFERENT SEASONS",3,1,1,4,1,4,1,4,1,1,,,,,,,4,1,4,4,4,1,1,1,1,1,1,1,1,98,6,98,1,1,98,1,2,,,,,1,,,,2,1.07
289,"C","10/2/2012 8:20:30",2,"MISSOURI",3,1,2,2,4,2,"NATURAL CYCLE",9,,,,,,,,,,,,,,,,2,2,2,2,98,2,2,2,1,1,2,1,2,2,1,98,2,,1,98,2,1,1,2,2,1,2,2,98,1,1.07
403,"L","10/4/2012 8:53:56",2,"INDIANA",3,1,1,1,1,1,"MELTING ICEBERGS",1,1,2,3,2,2,2,3,2,2,,,,,,,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,10,6,,4,1,,,,1,1.07
428,"C","10/8/2012 5:01:54",2,"GEORGIA",2,1,1,1,1,1,"ICE IS MELTING",1,1,3,3,2,2,3,2,2,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,2,1,1,1,98,1,98,1,3,1,1,1,2,2,1,1,4,,1,1.07
500,"L","10/8/2012 6:44:56",2,"NORTH CAROLINA",2,1,1,1,1,1,"FACTS",4,1,2,2,2,2,2,2,2,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,,5,2,3,1,6,,4,5,4,3,1,1,1.07
696,"C","10/9/2012 7:46:35",2,"CALIFORNIA",4,1,1,1,1,1,"DROUGHTS",3,2,2,1,2,4,1,1,1,2,,,,,,,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,10,6,,4,5,4,3,3,1,1.07
701,"C","10/9/2012 7:57:39",2,"NEBRASKA",3,2,,,,,,,,,,,,,,,,1,"CURRENT TREND IN THE CYCLE",2,3,3,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,2,2,98,,2,1,3,,,,4,5,1,3,6,1,1.07
797,"C","10/10/2012 9:24:01",2,"UTAH",4,2,,,,,,,,,,,,,,,,1,"SAME WEATHER",1,1,4,1,1,1,1,1,2,2,1,1,2,2,1,2,4,4,1,4,2,,2,2,1,1,6,,2,3,2,2,5,1,1.07
857,"L","10/11/2012 7:53:54",2,"PENNSYLVANIA",1,1,1,1,1,1,"THE VAST AMOUNT OF SCIENTIFIC EVIDENCE",4,1,2,1,1,1,2,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,4,1,6,1,1,98,,2,3,1,5,4,1,1.07
478,"L","10/8/2012 6:18:16",3,"FLORIDA",2,1,2,1,2,2,"CARS, INDUSTRIES AND HUMAN INVOLVEMENT",8,3,2,3,2,2,4,2,2,2,,,,,,,3,3,4,3,3,1,1,1,1,2,2,2,3,4,3,98,98,,1,2,3,2,1,98,5,5,4,3,,1,1.08
26,"L","9/26/2012 9:42:35",5,"ALABAMA",2,1,2,1,1,1,"BECAUSE  OF INDUSRTY AND CARS",8,1,2,4,98,98,4,98,1,1,,,,,,,3,3,3,3,1,1,2,2,1,2,2,2,98,2,1,98,98,,1,2,3,5,6,,5,1,4,3,5,1,1.09
78,"C","9/27/2012 6:27:04",2,"ILLINOIS",3,1,2,1,2,2,"READING",6,2,3,98,98,98,2,98,4,4,,,,,,,4,4,4,4,4,2,2,2,1,1,1,1,1,1,5,98,98,,1,,3,1,,,5,1,4,3,,2,1.09
150,"L","9/27/2012 8:35:59",2,"CALIFORNIA",4,1,2,2,3,4,"WEATHER",3,3,3,3,3,3,3,1,1,2,,,,,,,3,4,1,1,4,2,2,2,2,2,2,4,3,4,1,98,98,,98,1,2,1,2,,5,5,2,2,6,2,1.09
386,"L","10/4/2012 8:27:15",2,"INDIANA",3,1,2,1,2,2,"MEDIA",6,3,3,1,3,2,3,3,3,3,,,,,,,2,3,3,2,4,1,2,3,1,1,1,1,1,1,1,2,2,,1,4,2,1,1,2,5,1,4,2,5,2,1.09
400,"L","10/4/2012 8:50:15",4,"ILLINOIS",3,1,1,1,1,1,"OBSERVATION",2,1,1,4,1,2,1,1,2,2,,,,,,,1,4,4,4,4,1,1,1,1,2,1,2,2,2,1,98,98,,1,2,3,2,1,2,5,2,1,5,4,2,1.09
440,"C","10/8/2012 5:26:27",2,"WASHINGTON DC",2,1,1,3,1,1,"READING REPORTS",4,1,3,4,2,2,3,3,1,2,,,,,,,1,4,3,4,4,1,2,2,1,1,1,1,1,1,4,2,98,,4,3,1,1,6,,5,5,4,5,,2,1.09
522,"L","10/8/2012 7:21:42",2,"PENNSYLVANIA",1,98,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,3,1,2,1,2,2,1,1,1,2,1,98,98,,1,5,1,1,1,1,5,2,1,4,4,2,1.09
545,"L","10/8/2012 7:42:34",2,"NORTH CAROLINA",2,1,1,1,1,1,"SCIENCE AND DATA, MOSTLY AGREE",4,1,2,1,2,1,2,1,2,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,98,98,,1,4,1,1,7,,5,1,1,5,,2,1.09
561,"L","10/8/2012 8:00:03",2,"TEXAS",2,2,,,,,,,,,,,,,,,,1,"DO NOT BELIEVE IT",8,2,3,4,1,1,2,1,2,2,1,1,1,4,1,2,1,3,3,98,1,1,3,3,3,1,1,1,5,5,2,3,6,2,1.09
567,"L","10/8/2012 8:04:38",4,"WASHINGTON DC",2,1,2,2,2,2,"AL GORE",5,2,1,4,1,4,1,4,2,1,,,,,,,4,3,1,3,3,2,2,2,2,2,2,2,3,4,1,98,98,,1,3,2,2,1,2,5,1,4,2,6,2,1.09
724,"L","10/9/2012 8:35:57",2,"PENNSYLVANIA",1,1,2,1,1,1,"ICE MELTING",1,1,2,1,2,2,4,1,1,1,,,,,,,4,4,1,4,4,1,2,2,1,1,1,1,4,4,1,98,1,1,1,3,3,1,2,,5,1,1,3,5,2,1.09
738,"L","10/9/2012 8:54:19",2,"MAINE",1,1,2,3,1,2,"MELTING ICE",1,2,4,2,4,2,4,2,2,4,,,,,,,3,3,3,2,4,1,1,2,1,1,1,2,2,2,6,2,2,,5,4,2,1,1,98,5,1,1,3,5,2,1.09
776,"L","10/10/2012 8:40:28",4,"KENTUCKY",2,2,,,,,,,,,,,,,,,,1,"DO NOT BELEIVE THAT IT HAPPING",8,4,3,4,4,1,2,4,4,98,98,98,1,1,1,4,4,98,98,98,98,,98,1,2,1,1,2,1,1,,,2,1,1.09
814,"C","10/11/2012 6:43:36",3,"WASHINGTON DC",2,2,,,,,,,,,,,,,,,,2,"ALL POLITICAL",7,3,3,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,2,98,1,98,2,1,2,5,2,,3,5,4,3,,1,1.09
831,"C","10/11/2012 7:13:09",2,"INDIANA",3,1,2,2,2,2,"SEVERITY OF WEATHER CHANGES",3,2,1,4,3,4,2,3,2,1,,,,,,,4,4,2,4,4,1,1,1,1,1,1,1,1,1,4,3,1,1,6,4,3,1,98,,5,1,2,3,6,2,1.09
843,"L","10/11/2012 7:35:56",2,"MARYLAND",2,1,1,1,1,1,"SCIENCE",4,1,1,2,2,2,2,1,1,2,,,,,,,4,4,3,3,4,1,1,2,1,1,1,1,1,1,1,98,98,,5,4,3,1,6,,5,5,1,5,6,2,1.09
162,"L","9/27/2012 8:55:19",3,"WASHINGTON",4,1,1,3,1,1,"TEMPERATURE",2,1,2,1,2,2,2,1,2,2,,,,,,,4,4,3,4,1,1,1,1,1,1,1,2,1,1,4,3,2,,4,2,2,1,7,,2,1,1,2,1,2,1.1
382,"L","10/4/2012 8:20:44",3,"GEORGIA",2,1,2,3,2,2,"THIS PAST SUMMER",3,1,1,4,3,4,2,1,2,3,,,,,,,4,4,2,4,4,2,2,2,1,3,1,1,3,4,3,98,98,,3,2,3,1,1,2,2,1,2,1,1,2,1.1
687,"C","10/9/2012 7:34:35",3,"NEW YORK",1,2,,,,,,,,,,,,,,,,2,"MY PERSONAL FEELINGS",1,2,4,4,2,2,1,2,4,2,2,2,1,2,1,1,4,4,2,98,98,,2,1,2,1,6,,2,1,4,3,1,2,1.1
764,"L","10/10/2012 8:23:22",3,"ARIZONA",4,1,2,1,1,1,"BURNING TRASH, SMOKE AND POWER PLANTS",8,2,2,4,4,4,3,4,2,2,,,,,,,2,3,3,98,4,1,1,1,2,2,2,2,2,2,1,98,98,,1,1,2,10,6,,2,1,1,2,,2,1.1
909,"L","10/11/2012 9:35:54",3,"WASHINGTON",4,2,,,,,,,,,,,,,,,,1,"NO EVIDENCE",3,2,4,1,1,2,1,2,1,3,3,3,4,4,4,4,4,4,3,98,98,,3,1,2,2,4,,4,5,,,,1,1.11
51,"C","9/27/2012 5:32:59",2,"NEW MEXICO",4,2,,,,,,,,,,,,,,,,2,"NOT SURE",9,4,1,1,2,1,3,1,4,98,98,98,3,3,1,1,4,4,6,98,98,,2,1,2,1,1,1,4,5,4,3,3,2,1.12
55,"C","9/27/2012 5:35:46",2,"MINNESOTA",3,1,1,1,1,2,"READING",6,1,1,98,4,4,1,4,1,1,,,,,,,4,4,4,4,4,3,3,3,1,2,1,2,2,1,6,3,2,,1,2,2,1,3,,4,2,4,3,4,2,1.12
73,"C","9/27/2012 6:14:00",2,"ILLINOIS",3,1,1,1,1,2,"RISING CARBON EMMISSIONS",8,1,2,1,2,2,3,2,2,3,,,,,,,2,3,4,4,4,2,2,2,1,1,1,1,1,1,1,98,98,,1,2,1,1,6,,4,4,1,4,4,2,1.12
86,"L","9/27/2012 7:11:23",2,"PENNSYLVANIA",1,98,,,,,,,,,,,,,,,,,,,,,,2,1,98,2,3,1,1,1,2,3,2,2,98,4,1,98,98,,1,2,3,1,1,2,4,1,2,2,6,2,1.12
172,"L","9/27/2012 9:06:10",2,"PENNSYLVANIA",1,98,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,98,98,,3,4,3,1,1,1,4,4,2,1,,2,1.12
230,"C","10/1/2012 8:36:54",3,"CALIFORNIA",4,1,1,3,1,1,"OZONE LAYER",10,1,3,2,2,2,3,2,2,2,,,,,,,4,4,3,2,4,1,1,1,1,1,1,1,1,1,1,4,1,1,3,3,1,5,2,,2,5,4,3,,1,1.12
320,"L","10/2/2012 9:22:57",2,"KANSAS",3,1,1,3,1,1,"CAN SEE IT AROUND ME",3,2,1,2,3,3,1,3,2,3,,,,,,,3,3,2,3,4,1,1,1,1,3,1,98,3,4,6,98,98,,6,4,2,1,6,,4,4,2,3,,2,1.12
363,"L","10/3/2012 8:48:58",2,"NEW YORK",1,2,,,,,,,,,,,,,,,,2,"TEMPERATURES ARE CYCLICAL",2,1,98,1,1,1,1,3,4,2,2,2,1,2,1,1,4,4,2,98,98,,1,98,3,1,1,2,4,4,4,3,,2,1.12
384,"L","10/4/2012 8:24:59",2,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,1,"RELIGOUS BELIEFS",6,2,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,98,98,,1,3,3,1,6,,4,5,1,5,3,2,1.12
389,"L","10/4/2012 8:30:50",2,"CALIFORNIA",4,1,2,2,2,2,"WEATHER PATTERNS",3,2,2,1,3,2,3,98,2,3,,,,,,,2,2,1,2,4,2,2,1,2,3,2,98,98,3,1,98,98,,1,2,1,1,1,,4,1,4,4,6,2,1.12
419,"C","10/4/2012 9:27:37",4,"ILLINOIS",3,2,,,,,,,,,,,,,,,,2,"GOD CONTROLS THE WEATHER",6,3,4,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,98,1,98,3,1,2,2,1,1,4,5,2,1,,2,1.12
439,"C","10/8/2012 5:25:17",2,"NORTH DAKOTA",3,1,2,98,2,2,"SCIENTIFIC EVIDENCE",4,1,2,3,1,3,3,3,3,3,,,,,,,3,3,2,3,2,2,3,2,1,1,1,1,3,4,3,98,98,,1,3,1,1,2,,4,5,4,3,5,2,1.12
549,"L","10/8/2012 7:48:31",2,"NORTH CAROLINA",2,1,2,1,2,2,"MEDIA",6,2,2,2,3,4,1,2,2,2,,,,,,,4,4,4,3,4,2,2,2,2,2,1,2,2,2,1,98,98,,1,4,1,1,6,,4,5,1,5,3,2,1.12
563,"L","10/8/2012 8:00:26",2,"ARIZONA",4,1,1,1,1,1,"THE FACT THAT GROWING UP IN AZ I HAVE SEEN TEMPS IN WINTER RISE FROM 70'S T",2,1,1,1,1,1,1,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,6,2,1,6,,4,5,3,3,6,2,1.12
578,"L","10/8/2012 8:18:03",2,"NEW YORK",1,1,1,1,1,1,"OVERPOPULATION",8,2,3,3,3,2,2,3,2,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,2,4,1,1,5,,2,1.12
624,"C","10/8/2012 9:28:04",2,"MICHIGAN",3,1,1,3,2,2,"NEWS",6,2,4,2,4,2,4,4,2,2,,,,,,,4,4,4,3,4,2,2,2,1,2,1,2,98,98,1,98,98,,1,5,3,1,1,2,4,1,4,3,,2,1.12
629,"C","10/8/2012 9:34:44",2,"TEXAS",2,2,,,,,,,,,,,,,,,,1,"PERSONAL EXPERIENCE",1,1,4,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,2,1,98,,2,2,3,1,1,1,4,1,2,2,3,2,1.12
650,"C","10/9/2012 5:20:00",2,"ALABAMA",2,98,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,4,2,2,2,1,1,1,1,1,1,3,98,98,,3,2,2,1,6,,4,5,4,2,4,2,1.12
681,"C","10/9/2012 7:29:38",2,"CALIFORNIA",4,1,1,1,1,1,"PEOPLE",8,1,1,4,2,4,2,2,2,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,98,98,,3,4,2,1,6,,4,2,4,4,3,2,1.12
702,"C","10/9/2012 8:00:14",2,"MONTANA",4,1,1,2,2,1,"NATURE CYCLES",9,2,4,2,4,4,4,4,2,4,,,,,,,4,4,1,1,4,1,1,2,1,1,1,2,4,4,1,98,98,,1,98,3,1,6,,4,5,3,3,,2,1.12
799,"C","10/10/2012 9:25:27",2,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,1,"FLUCTUATE THROUGHOUT HISTORY",2,1,4,2,1,1,1,1,4,2,2,3,98,98,4,4,4,4,2,98,98,,2,98,2,1,1,1,4,1,2,3,,2,1.12
804,"C","10/11/2012 6:34:59",2,"FLORIDA",2,2,,,,,,,,,,,,,,,,2,"NOT ENOUGH SCIENTIFIC EVIDENCE",3,3,4,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,3,98,98,,3,1,2,1,1,1,4,1,2,2,,2,1.12
