"Survey_Iteration","Orig_ID","Month","Day","Year","demog_state","demog_state_region","demog_age_list","gw_belief","believer_confidence","believer_cause","believer_problem","gw_concern","gwimpacts_storms","gwimpacts_droughts","gwimpacts_disease","gwimpacts_species","gwimpacts_areas","gw_noevidence","gw_scioverstate","gw_nattrend","gw_mediaoverstate","gw_adapt","govt_fed","govt_state","govt_local","govt_fedvsstate","state_neighborsact","govt_nostateaction","state_rps_economy","state_impactsfelt","state_rps_neighbr","religion_govtaction","religion_govtactionexplain","state_vehicles_v1","state_fftax","state_nuclear","state_captrade","state_rps_v2","state_gastax","captrade_govt_v1","fftax_govt","nuclear_govt","gastax_govt","rps_govt","ethanol_govt","vehicle_govt","captrade_support_v1","captrade_cost15dol","captrade_cost50","carbontax_support","carbontax_cost15dol","carbontax_cost50dol","willing2pay_list","demog_race","demog_relig","demog_relig_evang","demog_edu","demog_news","demog_polparty","demog_income","demog_gender","Weight"
"FALL 2009",1008,10,4,2009,"IL",3,3,1,1,3,1,1,1,1,1,1,1,4,4,4,98,4,1,1,1,1,4,1,1,2,4,4,,2,2,1,98,2,2,3,3,3,3,98,98,98,2,2,98,2,2,98,98,1,1,2,4,5,4,6,1,1.07
"FALL 2009",1039,10,5,2009,"WI",3,3,1,2,1,1,1,1,1,1,1,1,3,3,3,4,3,1,2,2,2,3,3,2,2,3,3,,1,1,2,1,1,2,3,3,3,3,3,3,1,1,1,2,3,1,3,2,1,1,2,4,1,1,6,1,1.07
"FALL 2009",1056,10,5,2009,"PA",1,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,4,1,1,2,4,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,4,1,6,,4,1,1,3,1,1.07
"FALL 2009",1085,10,6,2009,"NC",2,3,1,1,3,1,2,2,1,1,1,2,3,4,3,3,1,1,1,1,2,3,2,2,1,1,98,,2,3,3,2,1,98,3,4,4,4,3,3,1,4,4,4,4,4,4,2,1,6,,4,5,1,1,1,1.07
"FALL 2009",1098,10,6,2009,"NC",2,3,98,,,,,,,,,,3,2,3,2,3,2,2,2,2,3,2,3,3,2,3,,2,2,1,3,2,2,4,3,3,3,3,4,4,3,3,4,2,2,2,4,1,1,2,4,5,1,3,1,1.07
"FALL 2009",1121,10,6,2009,"CA",4,3,2,,,,,,,,,,2,1,2,1,98,1,2,2,3,2,2,2,3,98,98,,3,4,2,4,2,4,4,4,3,4,3,3,98,4,3,4,4,3,4,1,1,6,,4,5,2,6,1,1.07
"FALL 2009",1173,10,7,2009,"IL",3,3,1,1,1,2,2,3,1,2,2,2,4,4,4,3,4,1,2,2,2,3,2,2,2,3,4,,2,3,2,98,2,3,4,4,3,4,3,3,3,3,3,4,3,3,4,3,1,,,4,5,4,4,1,1.07
"FALL 2009",1189,10,7,2009,"AZ",4,3,2,,,,,,,,,,2,2,1,2,2,2,2,3,3,2,3,3,3,1,4,,2,3,2,2,2,3,3,4,3,4,2,2,3,3,4,4,3,2,4,2,1,1,2,4,1,4,3,1,1.07
"FALL 2009",1209,10,8,2009,"FL",2,3,2,,,,,,,,,,1,1,1,1,98,98,98,98,4,4,4,4,4,4,4,,4,4,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,3,2,6,1,1.07
"FALL 2009",1210,10,8,2009,"CT",1,3,2,,,,,,,,,,1,1,1,1,3,2,2,2,1,3,3,2,98,3,4,,2,3,2,3,2,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,1,1,2,5,5,4,6,1,1.07
"FALL 2009",1218,10,8,2009,"NY",1,3,1,3,3,2,2,2,2,3,98,3,1,1,2,1,2,1,2,2,1,4,1,3,2,3,1,1,2,3,2,2,3,3,3,4,3,4,3,4,1,1,2,3,2,3,2,2,1,2,,4,4,4,3,1,1.07
"FALL 2009",1228,10,8,2009,"TX",2,3,1,1,1,1,1,1,1,2,1,1,4,4,4,4,4,1,1,2,1,4,1,1,1,1,4,,1,1,3,3,1,3,4,1,4,4,3,3,1,2,1,2,3,1,3,4,1,6,,4,2,4,6,1,1.07
"FALL 2009",1252,10,9,2009,"MA",1,3,2,,,,,,,,,,1,1,1,1,3,3,3,3,1,1,4,3,3,1,98,,2,3,2,3,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,1,1,2,,4,1,4,5,1,1.07
"FALL 2009",1278,10,9,2009,"FL",2,3,2,,,,,,,,,,1,2,1,1,3,2,2,2,2,2,2,2,2,2,3,,2,2,2,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,2,,4,1,2,5,1,1.07
"FALL 2009",1294,10,10,2009,"NY",1,3,1,2,3,2,2,2,2,3,2,3,4,3,3,2,3,2,2,2,2,3,2,3,3,2,4,,2,2,3,2,2,3,4,4,4,4,3,3,1,3,3,4,3,3,4,3,1,1,2,5,1,4,5,1,1.07
"FALL 2009",1301,10,10,2009,"RI",1,3,1,2,3,1,1,1,1,1,2,1,3,3,3,3,3,1,2,2,1,3,2,1,2,2,4,,1,3,3,2,1,2,3,4,4,2,3,3,3,98,4,4,3,4,4,2,1,2,,4,1,4,,1,1.07
"FALL 2009",1318,10,10,2009,"AZ",4,3,98,,,,,,,,,,2,3,3,2,3,2,2,2,2,3,2,2,2,3,4,,98,3,2,2,2,4,98,98,98,98,98,98,98,98,2,4,98,2,4,1,1,1,2,4,2,4,6,1,1.07
"FALL 2009",1393,10,12,2009,"CA",4,3,1,2,2,2,2,2,2,3,2,2,3,2,2,2,4,2,2,2,2,3,3,4,3,1,4,,2,4,1,3,2,3,4,4,1,4,3,4,1,4,2,3,4,2,3,2,1,2,,4,5,2,6,1,1.07
"FALL 2009",1394,10,12,2009,"PA",1,3,98,,,,,,,,,,2,3,2,98,4,1,2,2,1,3,3,2,3,3,4,,2,2,1,2,2,2,1,3,3,1,3,3,3,3,3,1,2,2,1,3,1,1,2,5,1,2,,1,1.07
"FALL 2009",1395,10,12,2009,"PA",1,3,2,,,,,,,,,,1,1,1,1,2,3,3,3,4,2,4,4,4,1,4,,4,4,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,2,,4,3,2,6,1,1.07
"FALL 2009",1496,10,16,2009,"HI",4,3,2,,,,,,,,,,1,1,1,1,2,1,2,2,2,4,3,3,3,3,4,,1,2,1,1,1,2,1,1,1,1,2,2,1,3,4,4,2,2,4,3,1,2,,4,2,2,5,1,1.07
"FALL 2009",1570,10,20,2009,"TX",2,3,2,,,,,,,,,,1,1,2,1,2,2,3,3,4,4,4,1,4,1,4,,2,4,1,1,2,4,1,4,1,4,98,3,2,4,4,4,4,4,4,2,1,,,5,1,2,3,1,1.07
"FALL 2009",1571,10,20,2009,"IN",3,3,1,1,1,1,1,2,1,2,1,1,4,4,4,4,4,1,1,1,1,4,2,3,2,2,4,,1,1,1,1,1,1,3,3,3,3,4,98,3,1,1,1,1,1,1,6,1,,,4,5,4,3,1,1.07
"FALL 2009",1573,10,20,2009,"TX",2,5,2,,,,,,,,,,1,1,1,1,4,3,2,2,3,1,1,1,3,3,4,,4,4,1,4,4,4,4,4,2,4,3,3,2,4,4,4,4,4,4,1,1,1,2,5,6,4,3,1,1.07
"FALL 2009",1587,10,20,2009,"LA",2,3,2,,,,,,,,,,1,1,1,1,1,3,3,3,1,2,4,2,4,3,4,,4,4,2,4,4,4,4,4,3,4,98,98,4,4,4,4,4,4,4,1,1,7,,4,1,5,6,1,1.07
"FALL 2009",717,9,24,2009,"FL",2,1,1,2,3,2,2,1,1,1,2,2,3,3,98,3,3,1,1,1,98,3,2,2,2,3,4,,2,3,2,2,2,3,3,98,3,98,3,3,3,3,3,4,3,3,4,98,1,6,,3,5,1,,1,1.08
"FALL 2009",783,9,28,2009,"SD",3,2,2,,,,,,,,,,1,2,3,1,2,3,3,3,3,2,2,3,3,3,2,3,2,4,1,2,3,3,1,4,1,4,4,4,1,2,3,4,3,3,4,3,1,6,,3,1,2,3,1,1.08
"FALL 2009",846,9,29,2009,"MA",1,2,1,1,1,1,1,3,3,1,1,1,4,4,4,4,4,1,1,1,1,4,1,98,1,98,4,,1,4,1,1,2,4,3,4,3,4,3,3,3,1,2,4,4,2,4,4,1,7,,3,2,4,4,1,1.08
"FALL 2009",965,10,1,2009,"OH",3,1,1,2,3,3,3,4,3,3,1,3,3,98,98,2,98,2,2,2,2,98,98,1,4,4,4,,3,4,98,98,2,4,98,4,98,4,98,98,4,98,3,4,4,4,4,98,1,6,,3,5,4,5,1,1.08
"FALL 2009",1055,10,5,2009,"PA",1,1,2,,,,,,,,,,2,1,2,2,3,1,2,3,2,98,98,3,4,3,4,,1,4,4,4,2,4,4,4,1,4,3,4,1,3,3,4,3,3,4,2,1,3,,3,5,1,3,1,1.08
"FALL 2009",1073,10,5,2009,"NY",1,1,1,2,2,3,3,4,2,3,4,3,3,2,2,2,4,1,2,3,2,3,3,2,4,3,4,,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,3,1,7,,3,5,1,6,1,1.08
"FALL 2009",1159,10,7,2009,"NY",1,1,1,2,1,2,3,3,3,2,4,4,3,3,3,3,2,1,2,2,2,3,2,2,98,3,4,,1,4,4,4,1,4,3,4,3,4,3,3,3,2,4,4,1,3,4,1,1,2,,3,5,2,5,1,1.08
"FALL 2009",1238,10,8,2009,"IL",3,2,1,2,3,2,2,2,1,1,2,1,3,2,3,3,98,1,3,3,4,1,4,4,2,1,4,,4,4,1,98,4,4,1,1,1,1,4,4,1,3,3,4,2,2,4,4,1,6,,3,5,1,2,1,1.08
"FALL 2009",1259,10,9,2009,"CA",4,1,2,,,,,,,,,,3,2,3,2,3,1,1,1,1,3,2,2,3,3,4,,1,3,3,3,2,2,4,4,4,4,3,3,3,2,3,3,3,3,3,2,1,1,1,3,5,4,2,1,1.08
"FALL 2009",1376,10,12,2009,"LA",2,2,2,,,,,,,,,,1,1,1,1,4,1,1,1,1,3,1,1,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,1,2,,3,5,2,3,1,1.08
"FALL 2009",1401,10,12,2009,"LA",2,1,1,3,2,2,2,2,3,3,2,2,3,2,3,2,2,1,2,2,2,3,2,2,3,3,2,3,1,4,2,2,2,2,1,1,2,3,3,2,2,4,3,3,3,3,3,2,1,1,1,3,1,1,2,1,1.08
"FALL 2009",1425,10,14,2009,"MD",2,2,98,,,,,,,,,,1,1,2,1,1,1,1,1,1,1,3,98,98,98,4,,2,4,1,4,2,4,4,4,3,4,3,3,3,2,4,4,3,4,4,1,1,2,,3,1,4,4,1,1.08
"FALL 2009",613,9,21,2009,"FL",2,1,1,1,1,1,3,3,3,1,2,3,4,4,3,4,4,1,2,2,1,4,2,1,2,2,4,,2,3,2,1,1,4,3,3,3,3,1,3,3,2,1,4,2,1,4,4,2,1,2,5,5,1,4,2,1.15
"FALL 2009",621,9,21,2009,"LA",2,1,98,,,,,,,,,,98,2,2,2,98,3,98,98,98,3,2,98,3,3,3,,2,2,2,98,98,4,98,98,98,4,98,3,3,2,2,4,3,98,4,3,2,6,,4,5,1,2,2,1.15
"FALL 2009",688,9,23,2009,"OH",3,1,98,,,,,,,,,,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,98,4,4,1,2,,,4,5,1,2,2,1.15
"FALL 2009",694,9,23,2009,"NY",1,1,1,2,1,1,2,1,1,2,1,1,4,4,4,4,4,1,1,2,2,4,3,2,1,1,4,,2,3,3,1,2,2,2,3,3,1,2,4,4,2,2,1,4,2,1,1,2,6,,4,5,1,2,2,1.15
"FALL 2009",793,9,28,2009,"FL",2,2,1,3,1,3,3,2,2,1,1,2,2,2,2,2,3,1,1,1,2,2,2,2,2,2,2,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,6,,4,5,1,1,2,1.15
"FALL 2009",872,9,29,2009,"MI",3,1,1,2,3,2,3,4,3,2,2,2,98,98,2,98,3,1,2,2,2,3,3,2,98,3,3,,2,2,98,2,2,2,98,98,98,98,98,98,98,2,98,98,2,98,98,2,2,1,2,4,6,4,6,2,1.15
"FALL 2009",887,9,30,2009,"VA",2,2,2,,,,,,,,,,3,3,2,3,2,2,1,1,1,4,1,1,98,1,4,,1,4,4,1,4,4,1,4,4,4,3,3,3,98,4,4,4,1,4,2,2,6,,4,1,4,4,2,1.15
"FALL 2009",1093,10,6,2009,"FL",2,2,1,2,3,2,3,1,1,1,2,1,3,2,3,2,98,2,2,2,2,3,98,2,1,98,4,,3,3,4,2,2,4,3,3,4,4,3,3,4,2,3,4,3,3,4,2,2,6,,5,5,1,2,2,1.15
"FALL 2009",1104,10,6,2009,"FL",2,1,98,,,,,,,,,,3,4,2,3,2,1,1,1,3,3,2,2,3,3,2,98,3,4,98,3,98,4,1,4,3,4,4,4,4,2,98,98,4,4,4,1,2,6,,4,1,1,2,2,1.15
"FALL 2009",1358,10,11,2009,"VA",2,1,1,2,3,2,2,1,1,1,1,1,3,3,4,3,4,1,2,2,1,3,3,3,98,98,3,,1,3,1,1,1,2,3,3,3,3,3,3,3,2,3,4,2,4,4,2,2,6,,4,5,1,2,2,1.15
"FALL 2009",746,9,25,2009,"CA",4,2,1,1,1,1,1,2,1,3,2,1,4,4,4,3,4,1,1,1,1,4,1,2,2,3,4,,1,1,2,98,2,1,3,3,3,3,3,3,3,2,2,2,1,2,2,3,5,2,,4,1,2,3,1,1.25
"FALL 2009",932,10,1,2009,"MN",3,2,2,,,,,,,,,,2,1,2,1,3,2,2,3,1,3,3,3,4,3,4,,1,1,1,4,3,1,4,3,3,3,4,4,1,4,4,4,2,1,4,1,10,2,,5,5,4,4,1,1.25
"FALL 2009",1509,10,16,2009,"IL",3,2,2,,,,,,,,,,1,1,4,1,1,3,3,3,4,2,4,3,4,3,4,,4,4,1,3,3,4,4,4,3,4,98,4,4,4,4,4,4,4,4,1,5,5,,5,2,4,6,1,1.25
"FALL 2009",1576,10,20,2009,"SD",3,3,98,,,,,,,,,,2,2,3,3,1,3,3,3,4,2,4,1,3,4,4,,4,4,3,4,1,4,1,4,3,4,4,2,4,4,4,4,4,4,4,1,10,,,4,1,4,,1,1.26
"FALL 2009",797,9,28,2009,"CA",4,2,2,,,,,,,,,,2,2,2,1,3,1,2,2,2,4,2,2,98,98,98,,2,3,1,4,2,3,4,4,3,4,3,3,3,4,4,4,4,4,4,2,10,2,,3,1,2,,1,1.27
"FALL 2009",921,9,30,2009,"NY",1,1,1,2,3,2,2,3,3,3,2,2,3,3,3,3,3,2,2,2,2,3,2,2,98,98,3,,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,4,2,3,4,2,5,7,,3,5,4,,1,1.27
"FALL 2009",1022,10,4,2009,"AK",4,2,1,1,3,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,4,1,1,1,4,4,,1,1,1,1,1,1,3,3,3,3,3,3,3,2,1,2,1,1,2,5,5,6,,3,5,1,3,1,1.27
"FALL 2009",1276,10,9,2009,"IL",3,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,2,4,1,1,2,4,4,,1,3,2,98,1,3,98,98,3,98,3,3,3,1,1,2,1,1,2,5,10,,,3,5,4,5,1,1.27
"FALL 2009",1312,10,10,2009,"KS",3,1,98,,,,,,,,,,98,98,98,98,98,1,1,1,1,2,2,2,2,3,2,3,2,2,3,2,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,1,5,6,,3,1,1,6,1,1.27
"FALL 2009",1591,10,20,2009,"IL",3,1,1,2,1,1,1,2,1,1,1,1,2,1,3,4,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.27
"FALL 2009",607,9,21,2009,"VA",2,2,98,,,,,,,,,,98,2,2,3,98,98,98,98,2,3,3,3,2,2,2,2,98,98,98,2,2,3,98,3,3,2,2,98,3,98,2,98,2,98,98,4,1,4,,2,5,1,4,2,1.28
"FALL 2009",647,9,22,2009,"TN",2,2,2,,,,,,,,,,2,2,98,2,98,98,98,98,3,3,98,98,98,3,1,3,2,98,98,98,1,4,98,98,98,4,98,98,98,98,3,4,4,3,4,1,1,6,,2,1,1,2,2,1.28
"FALL 2009",668,9,23,2009,"WI",3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,6,,2,5,2,2,2,1.28
"FALL 2009",735,9,24,2009,"FL",2,1,2,,,,,,,,,,1,1,2,1,3,1,2,2,3,1,3,1,3,2,1,3,2,4,2,4,1,4,4,4,3,4,3,3,4,2,4,4,4,4,4,2,1,1,1,2,1,2,3,2,1.28
"FALL 2009",750,9,25,2009,"SC",2,1,98,,,,,,,,,,2,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,1,1,2,2,5,2,4,2,1.28
"FALL 2009",763,9,25,2009,"CA",4,1,1,2,2,2,2,1,1,1,1,1,98,98,2,98,98,98,98,98,98,3,2,98,98,98,98,,98,3,98,98,98,4,98,4,98,4,98,98,98,2,3,4,3,3,4,1,1,1,1,2,5,2,2,2,1.28
"FALL 2009",843,9,29,2009,"IA",3,1,2,,,,,,,,,,2,98,2,1,98,2,2,2,2,98,98,3,3,2,3,,3,3,2,2,2,3,3,4,3,4,2,3,1,2,2,3,98,2,3,2,1,6,,2,5,4,1,2,1.28
"FALL 2009",956,10,1,2009,"OK",2,1,1,2,1,2,2,2,2,2,3,2,3,2,2,2,2,2,1,1,1,2,2,1,1,2,2,3,1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,98,2,3,1,3,1,2,,2,5,1,6,2,1.28
"FALL 2009",997,10,2,2009,"PA",1,1,1,2,1,2,2,3,2,3,2,1,3,2,2,3,3,1,1,1,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,2,3,3,1,6,,2,5,1,3,2,1.28
"FALL 2009",1133,10,6,2009,"PA",1,1,2,,,,,,,,,,2,1,2,1,3,1,2,3,2,3,2,3,98,2,98,,3,4,2,4,4,4,3,1,1,1,3,3,1,2,4,4,2,98,4,2,1,6,,2,5,4,3,2,1.28
"FALL 2009",1176,10,7,2009,"WI",3,1,1,2,3,2,2,1,1,2,2,2,3,4,3,3,3,2,2,2,1,3,2,98,98,98,4,,2,98,2,98,2,98,2,1,98,98,98,98,1,2,2,3,2,2,3,4,1,7,,2,5,4,4,2,1.28
"FALL 2009",1207,10,8,2009,"AR",2,1,1,1,1,1,1,2,1,2,1,1,4,4,4,4,4,1,1,1,1,4,1,1,1,4,4,,2,4,3,98,2,4,98,4,3,4,3,98,98,98,2,4,3,4,4,2,1,6,,2,5,4,2,2,1.28
"FALL 2009",1223,10,8,2009,"NC",2,2,98,,,,,,,,,,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,,2,1,4,2,2,1.28
"FALL 2009",1235,10,8,2009,"WI",3,1,2,,,,,,,,,,2,1,2,1,98,98,98,98,2,98,3,2,3,2,2,3,2,3,2,2,98,4,98,4,3,4,3,3,3,98,3,4,3,2,3,2,1,1,1,2,5,4,3,2,1.28
"FALL 2009",1240,10,8,2009,"KY",2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,3,3,3,3,3,3,3,1,2,2,3,2,1,2,1,6,,2,1,4,1,2,1.28
"FALL 2009",1261,10,9,2009,"OH",3,1,1,1,3,1,1,1,1,1,1,1,4,4,3,4,4,1,1,1,1,4,1,98,98,98,4,,1,98,2,2,1,98,3,98,3,98,3,3,3,2,1,2,98,1,2,2,1,2,,2,5,4,1,2,1.28
"FALL 2009",1317,10,10,2009,"IN",3,1,1,2,3,1,1,1,1,1,1,1,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,1,6,,2,5,4,1,2,1.28
"FALL 2009",1377,10,12,2009,"NC",2,2,1,1,1,1,1,2,1,1,1,1,4,4,4,4,4,3,3,3,1,4,3,2,2,2,4,,1,1,1,1,1,1,3,3,3,3,3,3,3,4,1,3,1,1,3,2,1,,,2,5,2,2,2,1.28
"FALL 2009",649,9,22,2009,"OH",3,2,1,2,1,1,3,1,1,1,1,1,4,4,4,3,4,1,1,1,2,2,2,1,2,2,2,3,98,98,98,98,98,98,98,98,98,98,98,98,1,2,2,2,2,3,4,98,1,2,,3,5,1,3,1,1.3
"FALL 2009",669,9,23,2009,"MA",1,2,1,2,3,3,3,4,2,2,1,3,3,3,3,3,2,1,2,2,2,3,2,2,98,98,4,,2,3,1,3,1,4,98,4,1,4,3,3,1,1,1,98,4,2,4,2,1,6,,3,1,1,5,1,1.3
"FALL 2009",758,9,25,2009,"MI",3,2,2,,,,,,,,,,1,3,3,1,4,1,1,1,4,1,4,4,4,4,4,,4,4,1,4,2,4,4,4,1,4,1,1,4,4,4,4,4,4,4,1,1,6,,3,1,2,4,1,1.3
"FALL 2009",770,9,25,2009,"OH",3,3,2,,,,,,,,,,1,1,1,1,1,3,3,3,1,1,4,4,4,1,4,,4,4,1,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,1,1,6,,3,5,2,2,1,1.3
"FALL 2009",777,9,28,2009,"OH",3,3,1,2,3,2,2,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,98,98,98,98,1,,,,6,1,,1,1.3
"FALL 2009",850,9,29,2009,"MD",2,2,2,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,1,1,2,,3,5,4,6,1,1.3
"FALL 2009",856,9,29,2009,"GA",2,2,1,2,1,2,1,2,1,3,1,1,3,4,4,98,4,1,1,2,1,4,2,2,98,3,1,1,2,1,4,2,1,2,1,1,4,3,3,2,1,2,2,2,1,1,1,3,1,1,1,3,5,4,1,1,1.3
"FALL 2009",864,9,29,2009,"IL",3,2,1,1,3,1,1,1,2,1,2,1,4,4,4,4,4,2,2,2,1,3,2,2,2,3,4,,1,2,2,2,1,2,3,3,3,3,3,3,3,2,2,2,2,2,2,4,1,6,,3,5,1,4,1,1.3
"FALL 2009",868,9,29,2009,"NY",1,3,1,1,3,1,1,1,1,2,1,1,4,4,3,4,98,1,1,1,2,4,4,2,2,4,4,,3,4,2,4,1,4,4,4,3,4,3,3,4,2,4,1,3,4,4,2,1,2,,3,1,4,3,1,1.3
"FALL 2009",878,9,29,2009,"MD",2,3,1,2,1,1,1,2,1,1,1,2,3,98,4,2,4,1,2,1,1,98,2,1,2,4,4,,2,2,2,98,1,3,2,3,3,1,3,1,2,2,2,4,98,2,3,1,1,6,,3,1,1,3,1,1.3
"FALL 2009",999,10,2,2009,"CT",1,2,98,,,,,,,,,,98,3,4,2,4,1,2,2,1,4,1,2,98,4,4,,1,3,3,4,1,3,98,4,4,4,3,1,3,2,3,3,3,3,4,2,1,3,,3,1,1,2,1,1.3
"FALL 2009",1105,10,6,2009,"OK",2,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,2,3,3,1,4,1,1,1,4,4,,1,3,4,2,1,4,1,4,4,4,3,3,3,2,2,3,3,2,3,4,1,6,,3,1,1,6,1,1.3
"FALL 2009",1190,10,7,2009,"PA",1,2,1,1,3,1,1,1,1,1,1,1,4,4,3,4,3,2,2,2,98,4,1,1,2,1,1,3,2,3,1,2,1,2,1,4,3,4,3,3,3,98,4,4,4,4,4,2,1,,,,1,4,,1,1.3
"FALL 2009",1198,10,7,2009,"FL",2,3,1,2,3,1,2,1,1,2,1,2,4,4,3,2,1,1,1,1,98,4,1,1,1,4,4,,1,4,1,98,1,4,2,4,3,4,98,98,3,98,1,3,98,1,3,1,1,2,,3,1,2,6,1,1.3
"FALL 2009",1200,10,7,2009,"OH",3,3,2,,,,,,,,,,1,1,1,1,2,3,3,3,4,3,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,6,,3,1,4,3,1,1.3
"FALL 2009",1239,10,8,2009,"WA",4,2,1,2,3,2,2,3,2,2,1,3,3,3,4,3,98,2,2,2,2,98,2,98,98,98,98,,1,98,1,98,1,4,98,98,98,98,98,98,98,4,4,4,4,4,4,1,1,2,,3,1,4,2,1,1.3
"FALL 2009",1280,10,9,2009,"VA",2,2,1,1,2,2,2,2,1,3,2,1,4,98,1,1,3,2,2,2,2,1,3,4,3,1,4,,4,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,2,3,5,4,5,1,1.3
"FALL 2009",1295,10,10,2009,"IL",3,2,1,1,1,2,2,2,2,2,1,1,4,4,4,3,4,1,1,2,1,4,2,1,3,3,4,,1,2,1,3,1,2,3,3,2,3,3,2,1,2,3,4,2,3,4,3,1,2,,3,5,4,5,1,1.3
"FALL 2009",1386,10,12,2009,"UT",4,2,2,,,,,,,,,,2,3,2,2,3,2,2,2,2,4,3,2,3,2,4,,2,4,2,2,2,4,3,4,1,4,3,3,3,2,3,4,3,3,3,1,1,6,,3,5,2,5,1,1.3
"FALL 2009",1423,10,14,2009,"FL",2,2,2,,,,,,,,,,2,2,2,2,98,2,2,2,2,4,2,3,3,3,4,,3,4,2,2,98,4,3,4,1,4,3,3,1,2,3,4,4,3,4,3,1,1,2,3,5,4,5,1,1.3
"FALL 2009",1494,10,16,2009,"CO",4,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,2,2,4,4,2,2,2,3,4,,1,4,4,3,1,4,3,2,3,3,4,4,1,3,2,2,3,2,2,1,1,2,,3,5,2,6,1,1.3
"FALL 2009",1560,10,20,2009,"IL",3,2,2,,,,,,,,,,1,,2,1,3,2,2,2,2,2,,98,98,2,4,,3,4,2,2,3,4,98,4,1,4,98,98,4,4,4,4,4,4,4,1,1,2,,3,6,2,6,1,1.3
"FALL 2009",672,9,23,2009,"OH",3,3,1,1,1,1,1,2,1,2,1,1,4,4,4,4,4,1,1,2,1,4,1,98,2,98,2,1,2,3,2,2,2,3,3,4,3,4,3,3,1,1,2,2,3,2,3,2,1,6,,3,5,1,2,1,1.31
"FALL 2009",683,9,23,2009,"CA",4,3,1,2,3,2,2,2,2,2,3,2,3,3,3,3,3,1,1,1,3,3,2,2,2,98,3,,2,98,2,2,2,98,3,98,3,98,3,3,3,2,4,4,98,4,4,2,1,6,,3,1,1,3,1,1.31
"FALL 2009",695,9,23,2009,"NY",1,3,1,3,2,3,3,2,2,3,1,3,2,1,1,1,1,2,2,98,2,3,2,1,4,98,4,,3,4,2,2,1,4,3,4,3,4,3,3,4,98,3,4,4,4,4,1,1,6,,3,5,1,2,1,1.31
"FALL 2009",745,9,25,2009,"OH",3,3,1,3,2,4,4,4,3,3,3,4,2,1,2,1,2,3,3,3,4,4,4,3,4,2,3,,4,4,2,4,4,4,4,4,2,4,4,4,1,4,4,4,4,4,4,1,1,1,2,3,5,2,3,1,1.31
"FALL 2009",749,9,25,2009,"PA",1,3,1,2,3,1,1,1,1,1,1,2,4,3,3,3,3,1,2,2,3,3,2,1,2,3,4,,2,3,1,2,1,4,3,4,3,4,3,3,3,3,2,3,3,2,3,2,1,2,,3,5,2,4,1,1.31
