"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.fact","Input.MC","Input.round","Input.order","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.consent","Approve","Reject"
"3L21G7IH47ASKH3GYRQMJ6MRARJ1Y1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3LRLIPTPERNWHKPSGYNQAJV2O6QKA5","A2YYQJ3JWA2KGD","Approved","Tue Dec 09 01:57:22 GMT 2014","Tue Dec 09 01:57:47 GMT 2014","Tue Dec 09 01:57:47 PST 2014","Mon Dec 08 21:36:15 PST 2014","","","25","100% (7/7)","100% (7/7)","100% (7/7)","The Arkansas Times labelled Boozman 'Hypocrite of the Day' after seeking disaster relief money from FEMA for Arkansas to cope with winter storm costs while at the same time opposing disaster aid for Hurricane Sandy victims.","John Boozman","nov-post","0.465025847","4","4","4","1"
"3L21G7IH47ASKH3GYRQMJ6MRARJ1Y1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3PJUZCGDJ7UYH0DMF3CNOJBRNOD98V","A2T5CROJ0FWIJY","Approved","Tue Dec 09 01:45:31 GMT 2014","Tue Dec 09 01:45:58 GMT 2014","Tue Dec 09 01:45:58 PST 2014","Mon Dec 08 21:36:16 PST 2014","","","27","100% (39/39)","100% (39/39)","100% (39/39)","The Arkansas Times labelled Boozman 'Hypocrite of the Day' after seeking disaster relief money from FEMA for Arkansas to cope with winter storm costs while at the same time opposing disaster aid for Hurricane Sandy victims.","John Boozman","nov-post","0.465025847","2","5","2","1"
"3L21G7IH47ASKH3GYRQMJ6MRARJ1Y1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3V5Q80FXIY51GJMHID2CNFV21WE328","A37JD0XUZHQYRC","Approved","Tue Dec 09 02:24:06 GMT 2014","Tue Dec 09 02:25:00 GMT 2014","Tue Dec 09 02:25:00 PST 2014","Mon Dec 08 21:36:16 PST 2014","","","54","100% (50/50)","100% (50/50)","100% (50/50)","The Arkansas Times labelled Boozman 'Hypocrite of the Day' after seeking disaster relief money from FEMA for Arkansas to cope with winter storm costs while at the same time opposing disaster aid for Hurricane Sandy victims.","John Boozman","nov-post","0.465025847","3","5","3","1"
"3YZ7A3YHR57UCDSQ08094AB75MRS5V","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","31QTRG6Q2URYOTKB9W6E9MZ8L71YPW","A2PXJTMWGUE5DC","Approved","Tue Dec 09 02:26:28 GMT 2014","Tue Dec 09 02:27:01 GMT 2014","Tue Dec 09 02:27:01 PST 2014","Mon Dec 08 21:36:01 PST 2014","","","33","100% (50/50)","100% (50/50)","100% (50/50)","After FedEx Corp and its employees were the fourth greatest contributors to his campaign, Corker worked to remove a controversial provision that would financially hurt FedEx Corp from the 2010 Federal Aviation Association bill.","Bob Corker","july","0.122602334","2","6","2","1"
"3YZ7A3YHR57UCDSQ08094AB75MRS5V","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3EA3QWIZ4J9AQLYDMVTVS86HKRNTIP","A3HB9PPUZU565U","Approved","Tue Dec 09 02:12:19 GMT 2014","Tue Dec 09 02:12:46 GMT 2014","Tue Dec 09 02:12:46 PST 2014","Mon Dec 08 21:36:01 PST 2014","","","27","100% (51/51)","100% (50/50)","100% (50/50)","After FedEx Corp and its employees were the fourth greatest contributors to his campaign, Corker worked to remove a controversial provision that would financially hurt FedEx Corp from the 2010 Federal Aviation Association bill.","Bob Corker","july","0.122602334","4","6","3","1"
"3YZ7A3YHR57UCDSQ08094AB75MRS5V","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3R6BYFZZP8QXXB57QXO7EEEVGUFFXW","A2MCG5W6LHSRG9","Approved","Tue Dec 09 01:35:44 GMT 2014","Tue Dec 09 01:37:09 GMT 2014","Tue Dec 09 01:37:09 PST 2014","Mon Dec 08 21:36:02 PST 2014","","","85","100% (17/17)","100% (17/17)","100% (17/17)","After FedEx Corp and its employees were the fourth greatest contributors to his campaign, Corker worked to remove a controversial provision that would financially hurt FedEx Corp from the 2010 Federal Aviation Association bill.","Bob Corker","july","0.122602334","2","5","2","1"
"3YZ7A3YHR57UCDSQ08094AB75MRS5V","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3WYGZ5XF3XT0HGBMXY9HVJP8AC2SKE","A3D1VTLX623K6I","Approved","Tue Dec 09 02:50:34 GMT 2014","Tue Dec 09 03:00:43 GMT 2014","Tue Dec 09 03:00:43 PST 2014","Mon Dec 08 21:36:02 PST 2014","","","609","100% (26/26)","100% (26/26)","100% (26/26)","After FedEx Corp and its employees were the fourth greatest contributors to his campaign, Corker worked to remove a controversial provision that would financially hurt FedEx Corp from the 2010 Federal Aviation Association bill.","Bob Corker","july","0.122602334","1","7","1","1"
"3YZ7A3YHR57UCDSQ08094AB75MRS5V","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3XUHV3NRVLC89OC3FHTCPGZO4BP5HK","A3454T4PU9GJM0","Approved","Tue Dec 09 02:43:35 GMT 2014","Tue Dec 09 02:44:20 GMT 2014","Tue Dec 09 02:44:20 PST 2014","Mon Dec 08 21:36:02 PST 2014","","","45","100% (49/49)","100% (49/49)","100% (49/49)","After FedEx Corp and its employees were the fourth greatest contributors to his campaign, Corker worked to remove a controversial provision that would financially hurt FedEx Corp from the 2010 Federal Aviation Association bill.","Bob Corker","july","0.122602334","2","4","4","1"
"33N1S8XHHMZSP7DLUDS5XDVTGLN1ZS","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3D4CH1LGEB7DAFJ4Y1OBGWSPB7WG9O","A149ROBL26JWPJ","Approved","Tue Dec 09 02:55:11 GMT 2014","Tue Dec 09 02:56:34 GMT 2014","Tue Dec 09 02:56:34 PST 2014","Mon Dec 08 21:36:16 PST 2014","","","83","100% (25/25)","100% (25/25)","100% (25/25)","During a 2014 Senate speech, Reed claimed that the Senate proposal to restore emergency unemployment benefits for five months was 'fully paid for.' Politifact rated this statement as 'mostly false.' He failed to mention that the proposal would be paid for over 10 years, which Politifact considered to be intentionally misleading.","Jack Reed","nov-post","0.466246271","2","6","3","1"
"33N1S8XHHMZSP7DLUDS5XDVTGLN1ZS","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3KIBXJ1WD68LJOJTQHS8BEF7DNZOKD","A2UX7ZJEGGU5","Approved","Tue Dec 09 02:55:40 GMT 2014","Tue Dec 09 03:03:20 GMT 2014","Tue Dec 09 03:03:20 PST 2014","Mon Dec 08 21:36:16 PST 2014","","","460","100% (51/51)","100% (50/50)","100% (50/50)","During a 2014 Senate speech, Reed claimed that the Senate proposal to restore emergency unemployment benefits for five months was 'fully paid for.' Politifact rated this statement as 'mostly false.' He failed to mention that the proposal would be paid for over 10 years, which Politifact considered to be intentionally misleading.","Jack Reed","nov-post","0.466246271","3","5","3","1"
"33N1S8XHHMZSP7DLUDS5XDVTGLN1ZS","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3KYQYYSHYWLD5IDJY06L71KHTE1DOO","A1GGOZPHYU0OC0","Approved","Tue Dec 09 02:44:51 GMT 2014","Tue Dec 09 02:45:56 GMT 2014","Tue Dec 09 02:45:56 PST 2014","Mon Dec 08 21:36:16 PST 2014","","","65","100% (50/50)","100% (49/49)","100% (49/49)","During a 2014 Senate speech, Reed claimed that the Senate proposal to restore emergency unemployment benefits for five months was 'fully paid for.' Politifact rated this statement as 'mostly false.' He failed to mention that the proposal would be paid for over 10 years, which Politifact considered to be intentionally misleading.","Jack Reed","nov-post","0.466246271","3","5","3","1"
"33N1S8XHHMZSP7DLUDS5XDVTGLN1ZS","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3NQL1CS15SMBTDH7V8FDFEOQ7V6YVL","A28L1K6D8QUCML","Approved","Tue Dec 09 03:00:49 GMT 2014","Tue Dec 09 03:01:14 GMT 2014","Tue Dec 09 03:01:14 PST 2014","Mon Dec 08 21:36:17 PST 2014","","","25","100% (11/11)","100% (11/11)","100% (11/11)","During a 2014 Senate speech, Reed claimed that the Senate proposal to restore emergency unemployment benefits for five months was 'fully paid for.' Politifact rated this statement as 'mostly false.' He failed to mention that the proposal would be paid for over 10 years, which Politifact considered to be intentionally misleading.","Jack Reed","nov-post","0.466246271","2","6","2","1"
"33N1S8XHHMZSP7DLUDS5XDVTGLN1ZS","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","3OSWBBLG1FB0ZRRBZRTHQEBA5I7DXU","A3HTLXAPOBCVVO","Approved","Tue Dec 09 02:54:32 GMT 2014","Tue Dec 09 02:55:37 GMT 2014","Tue Dec 09 02:55:37 PST 2014","Mon Dec 08 21:36:17 PST 2014","","","65","100% (19/19)","100% (18/18)","100% (18/18)","During a 2014 Senate speech, Reed claimed that the Senate proposal to restore emergency unemployment benefits for five months was 'fully paid for.' Politifact rated this statement as 'mostly false.' He failed to mention that the proposal would be paid for over 10 years, which Politifact considered to be intentionally misleading.","Jack Reed","nov-post","0.466246271","2","6","2","1"
"3R16PJFTS35ESBBIHU8X8WEJOWJK41","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:39 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:39 GMT 2014","","","352YTHGROWRQD5831CA2KOTA4FRH4O","AE837QZ9XU1UQ","Approved","Tue Dec 09 02:06:53 GMT 2014","Tue Dec 09 02:07:34 GMT 2014","Tue Dec 09 02:07:34 PST 2014","Mon Dec 08 21:36:05 PST 2014","","","41","100% (50/50)","100% (50/50)","100% (50/50)","Murphy's appointment to the Senate was viewed as an insult to the widow of the deceased Senator. Many political observers expected that Mrs. Dolores Bridges would be appointed to her husband's seat.","Maurice J. Murphy Jr.","retired-dead","0.840799846","1","1","4","1"
"3R16PJFTS35ESBBIHU8X8WEJOWJK41","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:39 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:39 GMT 2014","","","3ERMJ6L4DZ69O6RXU7OMF5LGC3EM7K","AYXRX78MS7V66","Approved","Tue Dec 09 01:56:52 GMT 2014","Tue Dec 09 01:58:05 GMT 2014","Tue Dec 09 01:58:05 PST 2014","Mon Dec 08 21:36:05 PST 2014","","","73","100% (48/48)","100% (48/48)","100% (48/48)","Murphy's appointment to the Senate was viewed as an insult to the widow of the deceased Senator. Many political observers expected that Mrs. Dolores Bridges would be appointed to her husband's seat.","Maurice J. Murphy Jr.","retired-dead","0.840799846","3","5","3","1"
"3R16PJFTS35ESBBIHU8X8WEJOWJK41","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:39 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:39 GMT 2014","","","3RXPCZQMQQPVLAG9UO9I1QA6DV41GW","A38QM2WVQ7O9MF","Approved","Tue Dec 09 02:03:12 GMT 2014","Tue Dec 09 02:03:33 GMT 2014","Tue Dec 09 02:03:33 PST 2014","Mon Dec 08 21:36:05 PST 2014","","","21","100% (51/51)","100% (50/50)","100% (50/50)","Murphy's appointment to the Senate was viewed as an insult to the widow of the deceased Senator. Many political observers expected that Mrs. Dolores Bridges would be appointed to her husband's seat.","Maurice J. Murphy Jr.","retired-dead","0.840799846","3","3","4","1"
"3R16PJFTS35ESBBIHU8X8WEJOWJK41","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:39 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:39 GMT 2014","","","3TXD01ZLD5VVIREN1BH133I0YNY4UH","A2V3P1XE33NYC3","Approved","Tue Dec 09 02:58:05 GMT 2014","Tue Dec 09 03:02:05 GMT 2014","Tue Dec 09 03:02:05 PST 2014","Mon Dec 08 21:36:05 PST 2014","","","240","100% (26/26)","100% (26/26)","100% (26/26)","Murphy's appointment to the Senate was viewed as an insult to the widow of the deceased Senator. Many political observers expected that Mrs. Dolores Bridges would be appointed to her husband's seat.","Maurice J. Murphy Jr.","retired-dead","0.840799846","4","4","4","1"
"3R16PJFTS35ESBBIHU8X8WEJOWJK41","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:39 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:39 GMT 2014","","","3Y5140Z9DYUCYT565EKBNY5KVO0PIE","A1GY4Z89KWHWZB","Approved","Tue Dec 09 01:49:58 GMT 2014","Tue Dec 09 01:50:35 GMT 2014","Tue Dec 09 01:50:35 PST 2014","Mon Dec 08 21:36:05 PST 2014","","","37","100% (23/23)","100% (22/22)","100% (22/22)","Murphy's appointment to the Senate was viewed as an insult to the widow of the deceased Senator. Many political observers expected that Mrs. Dolores Bridges would be appointed to her husband's seat.","Maurice J. Murphy Jr.","retired-dead","0.840799846","4","5","4","1"
"3QI9WAYOGQPQVHS45RAEWGP71H2S6B","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","326O153BMJCRTR0U4M3P2PQ3PCSEDI","A3HB9PPUZU565U","Approved","Tue Dec 09 02:06:51 GMT 2014","Tue Dec 09 02:07:28 GMT 2014","Tue Dec 09 02:07:28 PST 2014","Mon Dec 08 21:36:02 PST 2014","","","37","100% (51/51)","100% (50/50)","100% (50/50)","In 1967, as subcommittee chairman on the Banking Committee, he demonstrated that he could beat the recommendations of stock investors by throwing darts at stock listings.","Thomas J. McIntyre","retired-dead","0.124402864","4","5","4","1"
"3QI9WAYOGQPQVHS45RAEWGP71H2S6B","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3GLB5JMZFY9PD5WLAHTD2SBF2SCDG3","A1R7CJMWXC79UO","Approved","Tue Dec 09 02:58:27 GMT 2014","Tue Dec 09 02:58:51 GMT 2014","Tue Dec 09 02:58:51 PST 2014","Mon Dec 08 21:36:02 PST 2014","","","24","100% (50/50)","100% (50/50)","100% (50/50)","In 1967, as subcommittee chairman on the Banking Committee, he demonstrated that he could beat the recommendations of stock investors by throwing darts at stock listings.","Thomas J. McIntyre","retired-dead","0.124402864","4","3","4","1"
"3QI9WAYOGQPQVHS45RAEWGP71H2S6B","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3IXQG4FA2UCHJYBTIFWXFL1SVUYB9W","A3MCS8WQWZ34RN","Approved","Tue Dec 09 01:43:45 GMT 2014","Tue Dec 09 01:44:47 GMT 2014","Tue Dec 09 01:44:47 PST 2014","Mon Dec 08 21:36:03 PST 2014","","","62","100% (4/4)","100% (4/4)","100% (4/4)","In 1967, as subcommittee chairman on the Banking Committee, he demonstrated that he could beat the recommendations of stock investors by throwing darts at stock listings.","Thomas J. McIntyre","retired-dead","0.124402864","5","6","5","1"
"3QI9WAYOGQPQVHS45RAEWGP71H2S6B","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3JCG6DTRV44AF3U4IZ49W5MGRUAQQG","A149ROBL26JWPJ","Approved","Tue Dec 09 02:58:38 GMT 2014","Tue Dec 09 03:01:26 GMT 2014","Tue Dec 09 03:01:26 PST 2014","Mon Dec 08 21:36:03 PST 2014","","","168","100% (25/25)","100% (25/25)","100% (25/25)","In 1967, as subcommittee chairman on the Banking Committee, he demonstrated that he could beat the recommendations of stock investors by throwing darts at stock listings.","Thomas J. McIntyre","retired-dead","0.124402864","4","2","4","1"
"3QI9WAYOGQPQVHS45RAEWGP71H2S6B","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:54 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:54 GMT 2014","","","3N4BPTXIO96GWT3QM34HAK7WV9PUKY","A312KFQ78WB3A4","Approved","Tue Dec 09 03:11:40 GMT 2014","Tue Dec 09 03:13:13 GMT 2014","Tue Dec 09 03:13:13 PST 2014","Mon Dec 08 21:36:03 PST 2014","","","93","100% (1/1)","100% (1/1)","100% (1/1)","In 1967, as subcommittee chairman on the Banking Committee, he demonstrated that he could beat the recommendations of stock investors by throwing darts at stock listings.","Thomas J. McIntyre","retired-dead","0.124402864","2","5","3","1"
"3MQKOF1EE22IN7OSZJSTZB2KOGLWDM","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:40 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:40 GMT 2014","","","34T446B1C1SIX9FMWJ9ZXU6HAB5C0T","A1LD0QIDVO016U","Approved","Tue Dec 09 01:56:19 GMT 2014","Tue Dec 09 01:56:59 GMT 2014","Tue Dec 09 01:56:59 PST 2014","Mon Dec 08 21:36:06 PST 2014","","","40","100% (49/49)","100% (49/49)","100% (49/49)","Portman was awarded the Centennial Leadership Award from the National Parks Conservation Association for making 'an outstanding contribution toward ensuring that the national parks are ready and well-prepared for their second century of service to the American people.'","Rob Portman","nov-post","0.841242576","6","4","6","1"
